DAC,ADC0,ADC1,ADC2,ADC3
2068,20252,0,-1,-1
2072,20288,0,-1,-1
2076,20326,0,-1,-1
2080,20360,0,-1,-1
2084,20394,0,-1,-1
2088,20434,-1,-1,-1
2092,20470,0,0,-1
2096,20508,0,-1,-1
2100,20543,0,-1,-1
2104,20576,0,-1,-1
2108,20615,0,-1,-1
2112,20652,0,0,-1
2116,20693,0,0,-1
2120,20735,0,-1,-1
2124,20773,0,-1,-1
2128,20815,0,-1,-1
2132,20859,0,-1,-1
2136,20901,0,0,-1
2140,20942,0,-1,-1
2144,20982,0,-1,-1
2148,21025,0,0,-1
2152,21068,0,0,-1
2156,21112,0,0,-1
2160,21155,0,-1,-1
2164,21194,0,0,-1
2168,21236,0,0,-1
2172,21282,0,0,-1
2176,21323,0,0,-1
2180,21358,0,0,-1
2184,21396,0,0,-1
2188,21430,0,0,-1
2192,21466,0,0,-1
2196,21500,0,0,-1
2200,21537,0,0,-1
2204,21576,0,0,-1
2208,21609,0,0,-1
2212,21645,0,0,-1
2216,21681,1,0,-1
2220,21715,1,0,-1
2224,21751,1,0,-1
2228,21784,1,1,-1
2232,21822,1,1,-1
2236,21857,1,1,-1
2240,21892,1,1,-1
2244,21928,2,1,-1
2248,21971,1,1,-1
2252,22014,1,2,-1
2256,22055,2,2,-1
2260,22096,3,2,-1
2264,22135,3,2,-1
2268,22180,3,2,-1
2272,22215,3,3,-1
2276,22259,4,3,-1
2280,22301,4,4,-1
2284,22344,5,5,-1
2288,22384,5,5,-1
2292,22425,6,6,-1
2296,22464,7,7,-1
2300,22509,8,8,-1
2304,22551,9,9,-1
2308,22585,11,11,-1
2312,22624,13,12,-1
2316,22657,14,14,-1
2320,22696,16,15,-1
2324,22731,18,17,-1
2328,22769,20,19,-1
2332,22805,23,22,-1
2336,22842,25,25,-1
2340,22878,28,28,-1
2344,22913,32,32,-1
2348,22951,36,36,-1
2352,22987,41,40,-1
2356,23023,46,45,-1
2360,23059,51,50,-1
2364,23096,56,56,-1
2368,23133,63,62,-1
2372,23172,70,70,-1
2376,23213,79,78,-1
2380,23254,89,88,-1
2384,23299,100,98,-1
2388,23341,111,110,-1
2392,23376,122,121,-1
2396,23417,134,133,-1
2400,23459,148,147,-1
2404,23501,161,160,-1
2408,23543,177,174,-1
2412,23579,192,190,-1
2416,23622,208,205,-1
2420,23662,225,221,-1
2424,23702,241,239,-1
2428,23742,258,257,-1
2432,23783,278,275,-1
2436,23817,294,290,-1
2440,23851,312,307,-1
2444,23890,328,326,-1
2448,23925,347,344,-1
2452,23958,365,361,-1
2456,23996,385,380,-1
2460,24028,401,396,-1
2464,24067,419,417,-1
2468,24098,437,436,-1
2472,24135,458,453,-1
2476,24168,477,474,-1
2480,24203,498,494,-1
2484,24242,519,513,-1
2488,24277,539,535,-1
2492,24307,559,555,-1
2496,24341,580,574,-2
2500,24385,604,600,-2
2504,24428,631,624,-2
2508,24467,654,649,-1
2512,24508,681,675,-1
2516,24547,706,700,-2
2520,24592,734,726,-2
2524,24629,758,752,-1
2528,24671,784,777,-2
2532,24711,811,804,-2
2536,24753,837,830,-1
2540,24795,862,857,-2
2544,24836,891,884,-2
2548,24875,917,909,-2
2552,24914,944,935,-2
2556,24955,973,964,-2
2560,24997,1000,989,-2
2564,25033,1024,1016,-2
2568,25066,1047,1039,-2
2572,25103,1072,1063,-2
2576,25135,1097,1087,-2
2580,25171,1120,1112,-2
2584,25209,1145,1136,-2
2588,25243,1170,1161,-2
2592,25277,1194,1184,-2
2596,25311,1219,1209,-2
2600,25350,1245,1234,-2
2604,25381,1266,1258,-2
2608,25417,1291,1280,-2
2612,25447,1315,1304,-2
2616,25487,1344,1333,-2
2620,25525,1371,1358,-2
2624,25560,1393,1384,-2
2628,25600,1421,1412,-2
2632,25640,1451,1439,-2
2636,25678,1479,1469,-2
2640,25718,1508,1496,-2
2644,25757,1534,1522,-2
2648,25797,1565,1553,-2
2652,25835,1594,1580,-2
2656,25876,1623,1609,-2
2660,25916,1652,1641,-2
2664,25957,1681,1669,-2
2668,25995,1709,1696,-2
2672,26031,1739,1725,-2
2676,26075,1767,1754,-2
2680,26113,1797,1783,-3
2684,26152,1826,1812,-2
2688,26192,1857,1842,-3
2692,26226,1884,1867,-2
2696,26259,1909,1893,-3
2700,26295,1933,1919,-3
2704,26330,1960,1946,-2
2708,26365,1988,1972,-3
2712,26398,2015,1997,-2
2716,26433,2037,2022,-2
2720,26470,2065,2050,-2
2724,26501,2091,2078,-3
2728,26539,2120,2104,-3
2732,26571,2144,2128,-3
2736,26605,2169,2151,-3
2740,26647,2199,2181,-3
2744,26680,2224,2211,-3
2748,26711,2251,2234,-3
2752,26748,2279,2260,-3
2756,26789,2308,2291,-3
2760,26831,2340,2320,-3
2764,26867,2368,2351,-3
2768,26908,2398,2380,-3
2772,26946,2431,2412,-3
2776,26985,2460,2440,-3
2780,27028,2493,2473,-3
2784,27063,2521,2502,-3
