DAC,ADC0,ADC1,ADC2,ADC3
2064,19953,3172,3162,-2
2068,19987,3196,3186,-2
2072,20021,3218,3208,-2
2076,20051,3240,3229,-2
2080,20085,3264,3254,-2
2084,20121,3289,3279,-3
2088,20157,3310,3301,-3
2092,20188,3335,3324,-2
2096,20220,3357,3345,-3
2100,20254,3381,3369,-2
2104,20289,3404,3392,-2
2108,20322,3424,3415,-2
2112,20353,3451,3438,-3
2116,20391,3475,3462,-2
2120,20432,3501,3491,-2
2124,20470,3526,3516,-2
2128,20506,3553,3543,-2
2132,20545,3578,3569,-2
2136,20582,3607,3596,-2
2140,20620,3631,3619,-3
2144,20661,3658,3649,-3
2148,20703,3687,3676,-3
2152,20737,3713,3703,-2
2156,20781,3741,3728,-2
2160,20819,3768,3757,-2
2164,20856,3793,3783,-3
2168,20897,3821,3807,-3
2172,20931,3847,3835,-2
2176,20968,3874,3862,-3
2180,21002,3897,3884,-2
2184,21039,3920,3908,-2
2188,21072,3944,3933,-2
2192,21101,3966,3952,-3
2196,21138,3990,3977,-3
2200,21174,4013,4001,-3
2204,21202,4035,4023,-3
2208,21237,4058,4046,-3
2212,21272,4083,4070,-3
2216,21303,4107,4095,-2
2220,21342,4128,4116,-3
2224,21375,4152,4139,-3
2228,21405,4177,4163,-2
2232,21436,4198,4183,-3
2236,21469,4222,4208,-3
2240,21504,4245,4233,-3
2244,21543,4270,4259,-3
2248,21579,4298,4285,-3
2252,21617,4325,4311,-3
2256,21655,4350,4336,-3
2260,21696,4379,4365,-3
2264,21739,4405,4395,-3
2268,21772,4431,4417,-3
2272,21807,4458,4443,-3
2276,21852,4486,4471,-3
2280,21888,4512,4498,-3
2284,21925,4538,4525,-3
2288,21962,4566,4549,-3
2292,22000,4592,4576,-3
2296,22037,4616,4604,-3
2300,22077,4643,4631,-3
2304,22119,4670,4658,-3
2308,22146,4698,4681,-3
2312,22185,4721,4705,-3
2316,22216,4741,4724,-3
2320,22252,4767,4753,-3
2324,22284,4790,4776,-3
2328,22316,4814,4798,-3
2332,22352,4840,4821,-3
2336,22386,4861,4848,-3
2340,22417,4881,4869,-3
2344,22450,4909,4893,-3
2348,22485,4933,4915,-3
2352,22519,4956,4938,-3
2356,22554,4980,4962,-3
2360,22587,5003,4988,-3
2364,22621,5026,5012,-3
2368,22654,5050,5037,-3
2372,22692,5079,5062,-3
2376,22729,5104,5088,-3
2380,22771,5132,5117,-3
2384,22804,5156,5143,-3
2388,22844,5184,5166,-3
2392,22883,5211,5194,-3
2396,22918,5238,5221,-3
2400,22960,5265,5247,-3
2404,22994,5291,5274,-3
2408,23035,5320,5303,-4
2412,23073,5347,5332,-3
2416,23109,5372,5356,-3
2420,23151,5399,5383,-4
2424,23190,5426,5410,-3
2428,23224,5453,5434,-3
2432,23261,5479,5462,-3
2436,23298,5503,5487,-4
2440,23327,5526,5509,-3
2444,23361,5550,5531,-3
2448,23395,5575,5554,-4
2452,23429,5595,5580,-4
2456,23463,5619,5602,-4
2460,23496,5646,5628,-3
2464,23528,5668,5648,-3
2468,23562,5691,5672,-3
2472,23595,5715,5698,-3
2476,23630,5736,5720,-3
2480,23663,5762,5743,-3
2484,23695,5785,5766,-3
2488,23729,5810,5791,-3
2492,23760,5830,5814,-3
2496,23794,5855,5839,-4
2500,23831,5883,5862,-4
2504,23871,5912,5889,-4
2508,23912,5938,5918,-4
2512,23950,5963,5946,-4
2516,23989,5991,5974,-4
2520,24029,6021,6002,-4
2524,24062,6044,6025,-4
2528,24076,6054,6034,-3
