Time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1773166550.727608,-0.44626141489999993,-0.0681954441,9.49771110505,0.050854531079984784,0.016493361431346415,0.010231992739816757,0.17598000000000003,0.04662,-0.06622000000000001
1773166550.7830245,-0.2165504453,-0.26620151425,9.4444708022,0.04581489286485116,0.018478673455489966,0.008093964406123704,0.17598000000000003,0.05978000000000001,-0.06146000000000001
1773166550.837937,0.01615155255,-0.16031911419999997,9.21296521565,0.041386119887915546,0.031764992386296806,0.007177666548826681,0.16954000000000002,0.053340000000000005,-0.06692000000000001
1773166550.894455,-0.40019957984999993,-0.4211367776,9.96072227815,0.04230241774521256,0.02428189321837111,0.0070249502392771765,0.17010000000000003,0.05362000000000001,-0.06384000000000001
1773166550.950924,-0.09750752095,-0.24825534474999997,9.9086783866,0.04382958084070761,0.019394971312786988,0.006108652381980154,0.17122000000000004,0.05698,-0.0707
1773166551.0040987,-0.38644084989999994,-0.21595223965000002,9.6861458848,0.03237585762449482,0.01466076571675237,0.010231992739816757,0.1743,0.05586000000000001,-0.05376
1773166551.0571978,-0.4474578262,-0.2620140747,9.367900479,0.059712077033856004,0.004276056667386108,0.009010262263420728,0.18102000000000001,0.050260000000000006,-0.07616
1773166551.1104589,-0.45762732224999997,-0.19920248144999997,9.6933243526,0.023976460599272102,0.0070249502392771765,0.007177666548826681,0.17822000000000002,0.04578,-0.07182000000000001
1773166551.1636815,-0.7621139981,-0.0681954441,9.526424976249999,0.05345070834232635,0.02107485071783153,0.0027488935718910697,0.16394000000000003,0.05642000000000001,-0.062020000000000006
1773166551.2167482,-0.63349978335,-0.2715853651,10.004391290600001,0.041386119887915546,0.020769418098732523,0.004886921905584123,0.17178000000000002,0.05614000000000001,-0.0651
1773166551.2698274,-0.6299105494499999,0.005982056499999999,9.714261550349999,0.07635815477475191,0.023212879051524585,0.004581489286485115,0.16870000000000002,0.05642000000000001,-0.05684
1773166551.3229067,-0.2667997199,-0.44566320924999997,9.986445121099997,0.04688390703169768,0.01756237559819294,0.003054326190990077,0.16842000000000001,0.05754000000000001,-0.04816
1773166551.3759604,-0.8333004704499999,0.01734796385,9.842875765099999,0.04123340357836604,0.015424347264499889,0.005039638215133627,0.16870000000000002,0.05138,-0.05838
1773166551.428989,-0.19082760235,-0.4450650036,9.241080881199998,0.038179077387375956,0.020005836550985007,0.0006108652381980154,0.18186000000000002,0.05138,-0.06342
1773166551.4820108,-0.12741780345,0.048454657649999996,9.852447055499999,0.03512475119638588,0.019700403931885997,0.003054326190990077,0.17122000000000004,0.055020000000000006,-0.05768000000000001
1773166551.5350387,-0.1782652837,-0.47676990305,9.236295236,0.041844268816564056,0.02428189321837111,0.0038179077387375964,0.17486000000000002,0.055580000000000004,-0.04802
1773166551.588294,-0.24346969954999997,0.0873380249,9.898508890549998,0.03665191429188092,0.015882496193148403,0.004886921905584123,0.16534000000000001,0.05054000000000001,-0.05208000000000001
1773166551.6416051,-0.17706887240000002,-0.5659025448999999,9.094520496949999,0.039858956792420505,0.019089538693687978,0.005039638215133627,0.16814,0.0637,-0.04326000000000001
1773166551.6979291,-0.0538385085,-0.19800607015,9.705288465599999,0.04077525464971753,0.02168571595602955,0.0035124751196385882,0.16702,0.06258000000000001,-0.05628000000000001
1773166551.7509873,-0.41635113239999993,-0.19262221929999998,10.030712339199999,0.041844268816564056,0.020922134408282028,0.0044287729769356115,0.17178000000000002,0.05642000000000001,-0.061180000000000005
1773166551.8041239,0.023330020349999998,-0.19920248144999997,8.99521835905,0.04153883619746505,0.019242255003237483,0.002138028333693054,0.17010000000000003,0.05614000000000001,-0.05768000000000001
1773166551.8571959,-0.39302111205,-0.20279171534999998,10.1898350421,0.041691552507014555,0.018784106074588976,0.005345070834232635,0.17234,0.05614000000000001,-0.05642000000000001
1773166551.910285,0.11306086784999998,-0.17706887240000002,9.02512864155,0.038331793696925465,0.018784106074588976,0.0013744467859455349,0.16814,0.06258000000000001,-0.044660000000000005
1773166551.9633486,-0.36191441825,-0.11006983959999998,10.201799155099998,0.03726277953007894,0.021227567027381034,0.0036651914291880926,0.16478000000000004,0.05698,-0.055580000000000004
1773166552.0164185,0.10348957745,-0.1579262916,9.1154576947,0.049938233222687756,0.02061670178918302,0.0007635815477475193,0.16086,0.06006,-0.058940000000000006
1773166552.069842,-0.31884361145,-0.00418743955,10.1742816952,0.03695734691097993,0.027183503099811684,0.0019853120241435504,0.16758,0.062020000000000006,-0.05852
1773166552.1231484,0.30568308715,-0.16929219894999997,9.00598606075,0.040317105721069016,0.021838432265579053,0.005345070834232635,0.16982000000000003,0.0567,-0.06006
1773166552.1763115,-0.5515456093,0.04247260115,10.2472627845,0.03634648167278191,0.01710422666954443,0.0003054326190990077,0.17346,0.06006,-0.06314
1773166552.2293658,0.26859433685,-0.25304098994999996,9.028717875449999,0.04077525464971753,0.020769418098732523,0.0025961772623415654,0.17682000000000003,0.0497,-0.0644
1773166552.2823956,-0.4097708702499999,0.1483550012,10.22153994155,0.039858956792420505,0.018784106074588976,0.003054326190990077,0.16786,0.05838,-0.05754000000000001
1773166552.335421,0.19621145319999997,-0.2667997199,8.91027315675,0.051618112627732304,0.019547687622336492,0.0054977871437821395,0.1659,0.05922000000000001,-0.0637
1773166552.3884509,-0.5258227663499999,-0.14895320685,10.25264663535,0.041691552507014555,0.021838432265579053,0.0056505034533316425,0.16366000000000003,0.0651,-0.05306
1773166552.4414883,0.05204389154999999,-0.24825534474999997,8.964709870899998,0.04612032548395016,0.02260201381332657,0.004581489286485115,0.15778,0.059500000000000004,-0.05754000000000001
1773166552.4945161,-0.56051869405,-0.16031911419999997,10.246664578849998,0.03665191429188092,0.023212879051524585,0.0044287729769356115,0.17458,0.058660000000000004,-0.06832
1773166552.5482762,-0.12442677519999999,-0.12741780345,9.083752795249998,0.04428772976935611,0.021227567027381034,0.005803219762881146,0.1799,0.05838,-0.050820000000000004
1773166552.6018527,-0.2009970984,0.12203395259999998,10.3118689947,0.07360926120286085,0.021838432265579053,0.001069014166846527,0.17150000000000004,0.058100000000000006,-0.0623
1773166552.6550338,-0.14775679555,-0.17706887240000002,8.997611181649999,0.05299255941367784,0.019700403931885997,0.004123340357836604,0.1743,0.0567,-0.06818
1773166552.708121,-0.27337998204999997,-0.06400800455,9.269196546749999,0.03466660226773738,0.03359758810089085,-0.0003054326190990077,0.16870000000000002,0.04802,-0.04564000000000001
1773166552.7611535,-0.27816562724999994,-0.06520441585,8.249255913499999,0.06795875774952921,0.0357356164345839,0.00595593607243065,0.17122000000000004,0.05054000000000001,-0.048720000000000006
1773166552.8141813,-0.7082754896000001,0.40857445894999994,10.22632558675,0.016493361431346415,0.031459559767197796,0.006719517620178169,0.16618,0.06706000000000001,-0.05684
1773166552.8672006,-0.6586244206499999,-0.0646062102,9.944570725599998,0.02290744643242558,0.024740042147019626,0.004886921905584123,0.17234,0.06146000000000001,-0.059640000000000006
1773166552.920229,-1.0217352502,-0.31465617189999995,9.94636534255,0.03741549583962844,0.023671027980173096,0.004276056667386108,0.17766,0.058660000000000004,-0.055020000000000006
1773166552.973308,-0.16450655374999998,-0.31704899449999996,8.91386239065,0.040622538340168025,0.029626964052603746,0.002138028333693054,0.17794000000000001,0.06482,-0.061180000000000005
