Time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1773151958.177438,-0.8021937766499999,-0.27457639335,9.859625523299998,0.04780020488899471,0.020158552860534508,0.006108652381980154,0.18802000000000002,0.20146,-0.06902000000000001
1773151958.681231,-0.37148570864999997,-0.37627135385,9.828518829499998,0.04413501345980661,0.021532999646480044,0.010842857978014774,0.20398000000000002,0.20482000000000003,-0.07238000000000001
1773151959.1853547,-0.0873380249,-0.4097708702499999,9.7208418125,0.05207626155638081,0.02428189321837111,0.008399397025222712,0.21070000000000003,0.18270000000000003,-0.06832
1773151959.689148,-0.22971096959999998,0.0526420972,9.6598248362,0.051007247389534285,0.02229658119422756,0.012675453692608819,0.21630000000000002,0.16562000000000002,-0.060480000000000006
1773151960.1971407,-0.40857445894999994,0.0,9.580861690399999,0.04642575810304917,0.01618792881224741,0.009010262263420728,0.22386,0.15162,-0.07098
1773151960.70551,-0.28295127244999996,-0.13938191645,9.74776106675,0.04276056667386108,0.014508049407202865,0.00916297857297023,0.21266000000000002,0.12922,-0.050120000000000005
1773151961.2136295,-0.215354034,0.08315058534999999,9.632307376299998,0.0433714319120591,0.015271630954950386,0.0054977871437821395,0.20426000000000002,0.12054000000000001,-0.05278000000000001
1773151961.7209697,-0.26859433685,-0.42293139455,9.772287498399999,0.05482515512827188,0.022754730122876075,0.009773843811168246,0.19082000000000002,0.10878000000000002,-0.04676
1773151962.2293026,-0.4731806691499999,0.42532421714999996,9.5258267706,0.057879481319261954,0.02168571595602955,0.011606439525762293,0.1799,0.10654000000000001,-0.05432000000000001
1773151962.7364585,-0.693918554,0.21954147355,9.623932497199998,0.04444044607890562,0.01664607774089592,0.007941248096574201,0.17122000000000004,0.10682000000000001,-0.052640000000000006
1773151963.2445858,-0.1339980656,-0.33080772444999995,9.73340413115,0.04673119072214818,0.02351831167062359,0.007788531787024696,0.17654000000000003,0.09898,-0.04956
1773151963.7524316,-0.42891345105,0.4755734917499999,9.64965534015,0.04413501345980661,0.02306016274197508,0.010995574287564279,0.16870000000000002,0.10458,-0.039200000000000006
1773151964.2606885,-0.4899304273499999,0.17228322719999997,9.67597638875,0.04413501345980661,0.016798794050445424,0.010079276430267254,0.16394000000000003,0.09842000000000002,-0.05698
1773151964.7681627,-0.28654050634999995,-0.2500499617,9.637093021499998,0.04978551691313826,0.018478673455489966,0.009926560120717751,0.17486000000000002,0.10010000000000001,-0.05278000000000001
1773151965.2765265,-0.39361931769999997,0.35234312785,9.81834933345,0.053603424651875856,0.026114488932965158,0.010537425358915765,0.16646,0.09674,-0.04228
1773151965.7844813,-0.38883367249999995,0.2009970984,9.551549613549998,0.04688390703169768,0.012980886311707827,0.012980886311707827,0.17542000000000002,0.10010000000000001,-0.0427
1773151966.29047,-0.20398812665,0.05802594804999999,10.265807159649999,0.04581489286485116,0.019700403931885997,0.008246680715673207,0.17570000000000002,0.09954,-0.04186000000000001
1773151966.7943707,-0.40319060809999996,0.11844471869999999,10.27298562745,0.041386119887915546,0.018020524526841455,0.012522737383059314,0.16702,0.10570000000000002,-0.024640000000000002
1773151967.2981513,-0.69690958225,0.31046873235,10.40219804785,0.048258353817643214,0.01145372321621279,0.009621127501618741,0.15750000000000003,0.11158000000000001,-0.032760000000000004
1773151967.8020115,-0.3756731482,0.4073780476499999,10.31007437775,0.04886921905584123,0.019700403931885997,0.010384709049366262,0.1267,0.12194,-0.038360000000000005
1773151968.3058825,-0.057427742399999995,-0.13579268255,9.8177511278,0.04917465167494024,0.020005836550985007,0.012217304763960308,0.10458,0.11942000000000001,-0.07252000000000002
