Index,deltaT_us,distance_cm,timestamp_ms
329,2908.0,49.87,17874.0
330,2910.0,49.91,17929.0
331,2910.0,49.91,17983.0
332,2910.0,49.91,18037.0
333,2908.0,49.87,18092.0
334,2908.0,49.87,18146.0
335,2909.0,49.89,18200.0
336,2910.0,49.91,18254.0
337,2914.0,49.98,18309.0
338,2911.0,49.92,18364.0
339,2909.0,49.89,18418.0
340,2909.0,49.89,18472.0
341,2910.0,49.91,18527.0
342,2910.0,49.91,18581.0
343,2911.0,49.92,18635.0
344,2910.0,49.91,18690.0
345,2908.0,49.87,18744.0
346,2909.0,49.89,18798.0
347,2910.0,49.91,18852.0
348,2914.0,49.98,18907.0
349,2910.0,49.91,18962.0
350,2909.0,49.89,19016.0
351,2909.0,49.89,19070.0
352,2909.0,49.89,19125.0
353,2910.0,49.91,19179.0
354,2908.0,49.87,19233.0
355,2907.0,49.86,19288.0
356,2908.0,49.87,19342.0
357,2908.0,49.87,19396.0
358,2909.0,49.89,19450.0
359,2915.0,49.99,19505.0
360,2909.0,49.89,19560.0
361,2911.0,49.92,19614.0
362,2910.0,49.91,19668.0
363,2909.0,49.89,19723.0
364,2909.0,49.89,19777.0
365,2910.0,49.91,19831.0
366,2910.0,49.91,19886.0
367,2908.0,49.87,19940.0
368,2910.0,49.91,19994.0
369,2909.0,49.89,20048.0
370,2915.0,49.99,20103.0
371,2909.0,49.89,20158.0
372,2909.0,49.89,20212.0
373,2908.0,49.87,20267.0
374,2909.0,49.89,20321.0
375,2910.0,49.91,20375.0
376,2910.0,49.91,20429.0
377,2909.0,49.89,20484.0
378,2910.0,49.91,20538.0
379,2909.0,49.89,20592.0
380,2908.0,49.87,20646.0
381,2915.0,49.99,20701.0
382,2909.0,49.89,20756.0
383,2911.0,49.92,20810.0
384,2907.0,49.86,20865.0
385,2909.0,49.89,20919.0
386,2909.0,49.89,20973.0
387,2908.0,49.87,21027.0
388,2910.0,49.91,21082.0
389,2910.0,49.91,21136.0
390,2910.0,49.91,21190.0
391,2910.0,49.91,21244.0
392,2915.0,49.99,21299.0
393,2909.0,49.89,21354.0
394,2910.0,49.91,21408.0
395,2908.0,49.87,21463.0
396,2909.0,49.89,21517.0
397,2909.0,49.89,21571.0
398,2911.0,49.92,21625.0
399,2911.0,49.92,21680.0
400,2909.0,49.89,21734.0
401,2911.0,49.92,21788.0
402,2909.0,49.89,21842.0
403,2917.0,50.03,21897.0
404,2909.0,49.89,21952.0
405,2910.0,49.91,22006.0
406,2909.0,49.89,22061.0
407,2909.0,49.89,22115.0
408,2910.0,49.91,22169.0
409,2910.0,49.91,22223.0
410,2912.0,49.94,22278.0
411,2909.0,49.89,22332.0
412,2909.0,49.89,22386.0
413,2908.0,49.87,22440.0
414,2915.0,49.99,22495.0
415,2911.0,49.92,22550.0
416,2911.0,49.92,22604.0
417,2910.0,49.91,22659.0
418,2910.0,49.91,22713.0
419,2909.0,49.89,22767.0
420,2911.0,49.92,22821.0
421,2910.0,49.91,22876.0
422,2911.0,49.92,22930.0
423,2909.0,49.89,22984.0
424,2911.0,49.92,23038.0
425,2916.0,50.01,23093.0
426,2910.0,49.91,23148.0
427,2908.0,49.87,23202.0
428,2909.0,49.89,23257.0
429,2912.0,49.94,23311.0
430,2910.0,49.91,23365.0
431,2909.0,49.89,23419.0
432,2909.0,49.89,23474.0
433,2909.0,49.89,23528.0
434,2909.0,49.89,23582.0
435,2915.0,49.99,23636.0
436,2917.0,50.03,23691.0
437,2911.0,49.92,23746.0
438,2911.0,49.92,23800.0
439,2911.0,49.92,23855.0
440,2910.0,49.91,23909.0
441,2910.0,49.91,23963.0
442,2909.0,49.89,24017.0
443,2909.0,49.89,24072.0
444,2912.0,49.94,24126.0
445,2909.0,49.89,24180.0
446,2916.0,50.01,24235.0
447,2915.0,49.99,24290.0
448,2909.0,49.89,24344.0
449,2911.0,49.92,24398.0
450,2909.0,49.89,24453.0
451,2911.0,49.92,24507.0
452,2910.0,49.91,24561.0
453,2911.0,49.92,24615.0
454,2911.0,49.92,24670.0
455,2909.0,49.89,24724.0
456,2910.0,49.91,24778.0
457,2916.0,50.01,24833.0
458,2911.0,49.92,24888.0
459,2911.0,49.92,24942.0
460,2909.0,49.89,24996.0
461,2910.0,49.91,25051.0
462,2911.0,49.92,25105.0
463,2912.0,49.94,25159.0
464,2910.0,49.91,25213.0
465,2910.0,49.91,25268.0
466,2911.0,49.92,25322.0
467,2910.0,49.91,25376.0
468,2916.0,50.01,25431.0
469,2910.0,49.91,25486.0
470,2909.0,49.89,25540.0
471,2909.0,49.89,25594.0
472,2911.0,49.92,25649.0
473,2910.0,49.91,25703.0
474,2910.0,49.91,25757.0
475,2911.0,49.92,25811.0
476,2910.0,49.91,25866.0
477,2910.0,49.91,25920.0
478,2911.0,49.92,25974.0
479,2918.0,50.04,26029.0
480,2909.0,49.89,26084.0
481,2911.0,49.92,26138.0
482,2910.0,49.91,26192.0
483,2910.0,49.91,26247.0
484,2911.0,49.92,26301.0
485,2909.0,49.89,26355.0
486,2910.0,49.91,26409.0
487,2910.0,49.91,26464.0
488,2911.0,49.92,26518.0
489,2913.0,49.96,26572.0
490,2916.0,50.01,26627.0
491,2909.0,49.89,26682.0
492,2910.0,49.91,26736.0
493,2908.0,49.87,26790.0
494,2910.0,49.91,26845.0
495,2911.0,49.92,26899.0
496,2911.0,49.92,26953.0
497,2911.0,49.92,27008.0
498,2910.0,49.91,27062.0
499,2909.0,49.89,27116.0
500,2917.0,50.03,27170.0
501,2916.0,50.01,27225.0
502,2911.0,49.92,27280.0
503,2908.0,49.87,27334.0
504,2911.0,49.92,27388.0
505,2909.0,49.89,27443.0
506,2908.0,49.87,27497.0
507,2911.0,49.92,27551.0
508,2911.0,49.92,27606.0
509,2909.0,49.89,27660.0
510,2909.0,49.89,27714.0
511,2917.0,50.03,27768.0
512,2918.0,50.04,27823.0
513,2909.0,49.89,27878.0
514,2911.0,49.92,27932.0
515,2909.0,49.89,27986.0
516,2911.0,49.92,28041.0
517,2909.0,49.89,28095.0
518,2909.0,49.89,28149.0
519,2909.0,49.89,28204.0
520,2909.0,49.89,28258.0
521,2911.0,49.92,28312.0
522,2917.0,50.03,28366.0
523,2917.0,50.03,28422.0
524,2910.0,49.91,28476.0
525,2909.0,49.89,28530.0
526,2909.0,49.89,28584.0
527,2908.0,49.87,28639.0
528,2908.0,49.87,28693.0
529,2909.0,49.89,28747.0
530,2909.0,49.89,28802.0
531,2909.0,49.89,28856.0
532,2912.0,49.94,28910.0
533,2917.0,50.03,28964.0
534,2915.0,49.99,29020.0
535,2908.0,49.87,29074.0
536,2910.0,49.91,29128.0
537,2911.0,49.92,29182.0
538,2909.0,49.89,29237.0
539,2911.0,49.92,29291.0
540,2910.0,49.91,29345.0
541,2908.0,49.87,29400.0
542,2909.0,49.89,29454.0
543,2909.0,49.89,29508.0
544,2914.0,49.98,29562.0
545,2914.0,49.98,29618.0
546,2910.0,49.91,29672.0
547,2911.0,49.92,29726.0
548,2911.0,49.92,29780.0
549,2909.0,49.89,29835.0
550,2908.0,49.87,29889.0
551,2911.0,49.92,29943.0
552,2911.0,49.92,29998.0
553,2911.0,49.92,30052.0
554,2910.0,49.91,30106.0
555,2917.0,50.03,30160.0
556,2909.0,49.89,30216.0
557,2909.0,49.89,30270.0
558,2909.0,49.89,30324.0
559,2910.0,49.91,30379.0
560,2908.0,49.87,30433.0
561,2909.0,49.89,30487.0
562,2909.0,49.89,30541.0
563,2911.0,49.92,30596.0
564,2909.0,49.89,30650.0
565,2909.0,49.89,30704.0
566,2915.0,49.99,30758.0
567,2910.0,49.91,30814.0
568,2909.0,49.89,30868.0
569,2910.0,49.91,30922.0
570,2910.0,49.91,30977.0
571,2909.0,49.89,31031.0
572,2911.0,49.92,31085.0
573,2908.0,49.87,31139.0
574,2911.0,49.92,31194.0
575,2909.0,49.89,31248.0
576,2909.0,49.89,31302.0
577,2915.0,49.99,31356.0
578,2908.0,49.87,31412.0
579,2908.0,49.87,31466.0
580,2909.0,49.89,31520.0
581,2909.0,49.89,31575.0
582,2909.0,49.89,31629.0
583,2911.0,49.92,31683.0
584,2908.0,49.87,31737.0
585,2908.0,49.87,31792.0
586,2908.0,49.87,31846.0
587,2911.0,49.92,31900.0
588,2917.0,50.03,31954.0
589,2909.0,49.89,32010.0
590,2910.0,49.91,32064.0
591,2911.0,49.92,32118.0
592,2911.0,49.92,32173.0
593,2908.0,49.87,32227.0
594,2909.0,49.89,32281.0
595,2909.0,49.89,32335.0
596,2909.0,49.89,32390.0
597,2911.0,49.92,32444.0
598,2918.0,50.04,32498.0
599,2915.0,49.99,32552.0
600,2909.0,49.89,32608.0
601,2909.0,49.89,32662.0
602,2911.0,49.92,32716.0
603,2909.0,49.89,32771.0
604,2911.0,49.92,32825.0
605,2910.0,49.91,32879.0
606,2911.0,49.92,32933.0
607,2911.0,49.92,32988.0
608,2911.0,49.92,33042.0
609,2917.0,50.03,33096.0
610,2917.0,50.03,33152.0
611,2911.0,49.92,33206.0
612,2911.0,49.92,33260.0
613,2909.0,49.89,33314.0
614,2911.0,49.92,33369.0
615,2910.0,49.91,33423.0
616,2909.0,49.89,33477.0
617,2910.0,49.91,33531.0
618,2911.0,49.92,33586.0
619,2909.0,49.89,33640.0
620,2917.0,50.03,33694.0
621,2912.0,49.94,33750.0
622,2911.0,49.92,33804.0
623,2909.0,49.89,33858.0
624,2911.0,49.92,33912.0
625,2911.0,49.92,33967.0
626,2909.0,49.89,34021.0
627,2909.0,49.89,34075.0
628,2910.0,49.91,34129.0
629,2911.0,49.92,34184.0
630,2911.0,49.92,34238.0
631,2918.0,50.04,34292.0
632,2911.0,49.92,34348.0
633,2911.0,49.92,34402.0
634,2911.0,49.92,34456.0
635,2909.0,49.89,34510.0
636,2911.0,49.92,34565.0
637,2909.0,49.89,34619.0
638,2909.0,49.89,34673.0
639,2910.0,49.91,34727.0
640,2909.0,49.89,34782.0
641,2909.0,49.89,34836.0
642,2917.0,50.03,34890.0
643,2909.0,49.89,34946.0
644,2909.0,49.89,35000.0
645,2911.0,49.92,35054.0
646,2909.0,49.89,35108.0
647,2909.0,49.89,35163.0
648,2909.0,49.89,35217.0
649,2912.0,49.94,35271.0
650,2908.0,49.87,35325.0
651,2911.0,49.92,35380.0
652,2917.0,50.03,35434.0
653,2917.0,50.03,35488.0
654,2909.0,49.89,35544.0
655,2911.0,49.92,35598.0
656,2910.0,49.91,35652.0
657,2909.0,49.89,35706.0
658,2909.0,49.89,35761.0
659,2909.0,49.89,35815.0
660,2911.0,49.92,35869.0
661,2911.0,49.92,35923.0
662,2909.0,49.89,35978.0
663,2915.0,49.99,36032.0
664,2915.0,49.99,36086.0
665,2909.0,49.89,36142.0
666,2909.0,49.89,36196.0
667,2909.0,49.89,36250.0
668,2910.0,49.91,36304.0
669,2909.0,49.89,36359.0
670,2909.0,49.89,36413.0
671,2909.0,49.89,36467.0
672,2909.0,49.89,36521.0
673,2909.0,49.89,36576.0
674,2916.0,50.01,36630.0
675,2915.0,49.99,36684.0
676,2912.0,49.94,36740.0
677,2912.0,49.94,36794.0
678,2912.0,49.94,36848.0
679,2912.0,49.94,36902.0
680,2909.0,49.89,36957.0
681,2911.0,49.92,37011.0
682,2909.0,49.89,37065.0
683,2911.0,49.92,37120.0
684,2911.0,49.92,37174.0
685,2917.0,50.03,37228.0
686,2917.0,50.03,37283.0
687,2910.0,49.91,37338.0
688,2910.0,49.91,37392.0
689,2909.0,49.89,37446.0
690,2909.0,49.89,37500.0
691,2911.0,49.92,37555.0
692,2909.0,49.89,37609.0
693,2909.0,49.89,37663.0
694,2909.0,49.89,37718.0
695,2910.0,49.91,37772.0
696,2918.0,50.04,37826.0
697,2918.0,50.04,37881.0
698,2911.0,49.92,37936.0
699,2909.0,49.89,37990.0
700,2910.0,49.91,38044.0
701,2909.0,49.89,38098.0
702,2909.0,49.89,38153.0
703,2910.0,49.91,38207.0
704,2909.0,49.89,38261.0
705,2911.0,49.92,38316.0
706,2911.0,49.92,38370.0
707,2915.0,49.99,38424.0
708,2909.0,49.89,38479.0
709,2911.0,49.92,38534.0
710,2911.0,49.92,38588.0
711,2910.0,49.91,38642.0
712,2911.0,49.92,38696.0
713,2910.0,49.91,38751.0
714,2909.0,49.89,38805.0
715,2909.0,49.89,38859.0
716,2909.0,49.89,38914.0
717,2910.0,49.91,38968.0
718,2916.0,50.01,39022.0
719,2910.0,49.91,39077.0
720,2909.0,49.89,39132.0
721,2911.0,49.92,39186.0
722,2908.0,49.87,39240.0
723,2911.0,49.92,39294.0
724,2911.0,49.92,39349.0
725,2910.0,49.91,39403.0
726,2908.0,49.87,39457.0
727,2910.0,49.91,39512.0
728,2908.0,49.87,39566.0
729,2914.0,49.98,39620.0
730,2911.0,49.92,39675.0
731,2910.0,49.91,39730.0
732,2909.0,49.89,39784.0
733,2909.0,49.89,39838.0
734,2909.0,49.89,39892.0
735,2910.0,49.91,39947.0
736,2911.0,49.92,40001.0
737,2911.0,49.92,40055.0
738,2908.0,49.87,40110.0
739,2914.0,49.98,40164.0
740,2915.0,49.99,40218.0
741,2908.0,49.87,40273.0
742,2909.0,49.89,40328.0
743,2911.0,49.92,40382.0
744,2909.0,49.89,40436.0
745,2908.0,49.87,40491.0
746,2908.0,49.87,40545.0
747,2910.0,49.91,40599.0
748,2908.0,49.87,40653.0
749,2908.0,49.87,40708.0
750,2915.0,49.99,40762.0
751,2916.0,50.01,40816.0
752,2910.0,49.91,40871.0
753,2910.0,49.91,40926.0
754,2910.0,49.91,40980.0
755,2909.0,49.89,41034.0
756,2910.0,49.91,41089.0
757,2909.0,49.89,41143.0
758,2910.0,49.91,41197.0
759,2910.0,49.91,41251.0
760,2909.0,49.89,41306.0
761,2916.0,50.01,41360.0
762,2912.0,49.94,41415.0
763,2910.0,49.91,41469.0
764,2910.0,49.91,41524.0
765,2910.0,49.91,41578.0
766,2908.0,49.87,41632.0
767,2908.0,49.87,41687.0
768,2910.0,49.91,41741.0
769,2910.0,49.91,41795.0
770,2909.0,49.89,41849.0
771,2909.0,49.89,41904.0
772,2916.0,50.01,41958.0
773,2908.0,49.87,42013.0
774,2909.0,49.89,42067.0
775,2910.0,49.91,42122.0
776,2909.0,49.89,42176.0
777,2909.0,49.89,42230.0
778,2907.0,49.86,42285.0
779,2909.0,49.89,42339.0
780,2909.0,49.89,42393.0
781,2907.0,49.86,42447.0
782,2907.0,49.86,42502.0
783,2915.0,49.99,42556.0
784,2908.0,49.87,42611.0
785,2907.0,49.86,42665.0
786,2909.0,49.89,42720.0
787,2909.0,49.89,42774.0
788,2907.0,49.86,42828.0
789,2907.0,49.86,42883.0
790,2907.0,49.86,42937.0
791,2907.0,49.86,42991.0
792,2908.0,49.87,43045.0
793,2907.0,49.86,43100.0
794,2915.0,49.99,43154.0
795,2915.0,49.99,43209.0
796,2909.0,49.89,43264.0
797,2909.0,49.89,43318.0
798,2908.0,49.87,43372.0
799,2909.0,49.89,43426.0
800,2909.0,49.89,43481.0
801,2909.0,49.89,43535.0
802,2909.0,49.89,43589.0
803,2908.0,49.87,43643.0
804,2909.0,49.89,43698.0
805,2913.0,49.96,43752.0
806,2914.0,49.98,43807.0
807,2909.0,49.89,43862.0
808,2908.0,49.87,43916.0
809,2908.0,49.87,43970.0
810,2909.0,49.89,44024.0
811,2909.0,49.89,44079.0
812,2908.0,49.87,44133.0
813,2908.0,49.87,44187.0
814,2908.0,49.87,44241.0
815,2908.0,49.87,44296.0
816,2914.0,49.98,44350.0
817,2915.0,49.99,44404.0
818,2907.0,49.86,44460.0
819,2908.0,49.87,44514.0
820,2908.0,49.87,44568.0
821,2910.0,49.91,44622.0
822,2908.0,49.87,44677.0
823,2908.0,49.87,44731.0
824,2909.0,49.89,44785.0
825,2908.0,49.87,44839.0
826,2909.0,49.89,44894.0
827,2916.0,50.01,44948.0
828,2915.0,49.99,45002.0
829,2909.0,49.89,45058.0
830,2909.0,49.89,45112.0
831,2909.0,49.89,45166.0
832,2908.0,49.87,45220.0
833,2910.0,49.91,45275.0
834,2909.0,49.89,45329.0
835,2909.0,49.89,45383.0
836,2909.0,49.89,45437.0
837,2909.0,49.89,45492.0
838,2915.0,49.99,45546.0
839,2914.0,49.98,45600.0
840,2909.0,49.89,45656.0
841,2909.0,49.89,45710.0
842,2909.0,49.89,45764.0
843,2909.0,49.89,45818.0
844,2910.0,49.91,45873.0
845,2910.0,49.91,45927.0
846,2908.0,49.87,45981.0
847,2909.0,49.89,46035.0
848,2909.0,49.89,46090.0
849,2916.0,50.01,46144.0
850,2915.0,49.99,46198.0
851,2910.0,49.91,46254.0
852,2909.0,49.89,46308.0
853,2908.0,49.87,46362.0
854,2909.0,49.89,46416.0
855,2909.0,49.89,46471.0
856,2909.0,49.89,46525.0
857,2909.0,49.89,46579.0
858,2908.0,49.87,46633.0
859,2908.0,49.87,46688.0
860,2914.0,49.98,46742.0
861,2915.0,49.99,46796.0
862,2909.0,49.89,46852.0
863,2907.0,49.86,46906.0
864,2909.0,49.89,46960.0
865,2909.0,49.89,47014.0
866,2908.0,49.87,47069.0
867,2907.0,49.86,47123.0
868,2908.0,49.87,47177.0
869,2909.0,49.89,47232.0
870,2908.0,49.87,47286.0
871,2915.0,49.99,47340.0
872,2915.0,49.99,47394.0
873,2908.0,49.87,47450.0
874,2908.0,49.87,47504.0
875,2908.0,49.87,47558.0
876,2908.0,49.87,47612.0
877,2907.0,49.86,47667.0
878,2910.0,49.91,47721.0
879,2910.0,49.91,47775.0
880,2907.0,49.86,47830.0
