Index,deltaT_us,distance_cm,timestamp_ms
94,5305.0,90.98,5390.0
95,5313.0,91.12,5446.0
96,5038.0,86.4,5504.0
97,5117.0,87.76,5560.0
98,5315.0,91.15,5616.0
99,6062.0,103.96,5673.0
100,5993.0,102.78,5731.0
101,4683.0,80.31,5787.0
102,5861.0,100.52,5844.0
103,5692.0,97.62,5902.0
104,5669.0,97.22,5959.0
105,5570.0,95.53,6016.0
106,5437.0,93.24,6073.0
107,5270.0,90.38,6129.0
108,5051.0,86.62,6185.0
109,4987.0,85.53,6243.0
110,4787.0,82.1,6298.0
111,4638.0,79.54,6354.0
112,4487.0,76.95,6411.0
113,4367.0,74.89,6466.0
114,4237.0,72.66,6522.0
115,4147.0,71.12,6578.0
116,4020.0,68.94,6633.0
117,3896.0,66.82,6688.0
118,3799.0,65.15,6744.0
119,3708.0,63.59,6799.0
120,3599.0,61.72,6854.0
121,3511.0,60.21,6908.0
122,3441.0,59.01,6964.0
123,3339.0,57.26,7018.0
124,3269.0,56.06,7073.0
125,3185.0,54.62,7128.0
126,3101.0,53.18,7182.0
127,3021.0,51.81,7236.0
128,2944.0,50.49,7290.0
129,2878.0,49.36,7345.0
130,2806.0,48.12,7399.0
131,2735.0,46.91,7453.0
132,2659.0,45.6,7507.0
133,2588.0,44.38,7562.0
134,2543.0,43.61,7615.0
135,2450.0,42.02,7669.0
136,2370.0,40.65,7724.0
137,2324.0,39.86,7777.0
138,2251.0,38.6,7830.0
139,2180.0,37.39,7884.0
140,2107.0,36.14,7938.0
141,2035.0,34.9,7991.0
142,1960.0,33.61,8044.0
143,1881.0,32.26,8097.0
144,1792.0,30.73,8151.0
145,1695.0,29.07,8204.0
146,1590.0,27.27,8257.0
147,1491.0,25.57,8310.0
148,1418.0,24.32,8363.0
149,1343.0,23.03,8416.0
150,1292.0,22.16,8468.0
151,1256.0,21.54,8521.0
152,1226.0,21.03,8573.0
153,1189.0,20.39,8626.0
154,1183.0,20.29,8679.0
155,1207.0,20.7,8731.0
156,1202.0,20.61,8784.0
157,1185.0,20.32,8837.0
158,1207.0,20.7,8889.0
159,1201.0,20.6,8942.0
160,1208.0,20.72,8994.0
161,1207.0,20.7,9047.0
162,1207.0,20.7,9100.0
163,1207.0,20.7,9152.0
164,1207.0,20.7,9205.0
165,1208.0,20.72,9257.0
166,1183.0,20.29,9310.0
167,1178.0,20.2,9363.0
168,1207.0,20.7,9415.0
169,1207.0,20.7,9467.0
170,1207.0,20.7,9521.0
171,1207.0,20.7,9573.0
172,1207.0,20.7,9625.0
173,1184.0,20.31,9678.0
174,1207.0,20.7,9731.0
175,1201.0,20.6,9784.0
176,1184.0,20.31,9836.0
177,1183.0,20.29,9888.0
178,1201.0,20.6,9942.0
179,1183.0,20.29,9994.0
180,1207.0,20.7,10046.0
181,1207.0,20.7,10099.0
182,1184.0,20.31,10151.0
183,1177.0,20.19,10205.0
184,1208.0,20.72,10257.0
185,1184.0,20.31,10309.0
186,1183.0,20.29,10362.0
187,1184.0,20.31,10415.0
188,1178.0,20.2,10468.0
189,1208.0,20.72,10520.0
190,1208.0,20.72,10572.0
191,1207.0,20.7,10626.0
192,1184.0,20.31,10678.0
193,1184.0,20.31,10731.0
194,1207.0,20.7,10783.0
195,1202.0,20.61,10836.0
196,1208.0,20.72,10889.0
197,1207.0,20.7,10941.0
198,1184.0,20.31,10994.0
199,1207.0,20.7,11046.0
200,1201.0,20.6,11100.0
201,1183.0,20.29,11152.0
202,1207.0,20.7,11204.0
203,1207.0,20.7,11257.0
204,1207.0,20.7,11310.0
205,1183.0,20.29,11363.0
206,1225.0,21.01,11415.0
207,1274.0,21.85,11468.0
208,1361.0,23.34,11521.0
209,1463.0,25.09,11574.0
210,1587.0,27.22,11627.0
211,1713.0,29.38,11680.0
212,1837.0,31.5,11734.0
213,1966.0,33.72,11787.0
214,2069.0,35.48,11840.0
215,2204.0,37.8,11893.0
216,2336.0,40.06,11948.0
217,2466.0,42.29,12002.0
218,2604.0,44.66,12055.0
219,2733.0,46.87,12109.0
220,2860.0,49.05,12164.0
221,2981.0,51.12,12219.0
222,3094.0,53.06,12273.0
223,3215.0,55.14,12327.0
224,3327.0,57.06,12383.0
225,3478.0,59.65,12437.0
226,3584.0,61.47,12492.0
227,3741.0,64.16,12548.0
228,3838.0,65.82,12603.0
229,4038.0,69.25,12658.0
230,4181.0,71.7,12715.0
231,4335.0,74.35,12770.0
232,4505.0,77.26,12826.0
233,4602.0,78.92,12881.0
234,4768.0,81.77,12938.0
235,4883.0,83.74,12994.0
236,5084.0,87.19,13051.0
237,5146.0,88.25,13108.0
238,5258.0,90.17,13164.0
239,5481.0,94.0,13221.0
240,5519.0,94.65,13279.0
241,5560.0,95.35,13335.0
242,5741.0,98.46,13392.0
243,5547.0,95.13,13450.0
244,5591.0,95.89,13507.0
245,5954.0,102.11,13564.0
246,6057.0,103.88,13622.0
247,6167.0,105.76,13679.0
248,6196.0,106.26,13737.0
249,6170.0,105.82,13795.0
250,6171.0,105.83,13852.0
251,5700.0,97.75,13910.0
252,5155.0,88.41,13966.0
253,5572.0,95.56,14023.0
254,6195.0,106.24,14082.0
255,5210.0,89.35,14138.0
256,5091.0,87.31,14194.0
257,5157.0,88.44,14251.0
258,5070.0,86.95,14308.0
259,6145.0,105.39,14365.0
260,5298.0,90.86,14422.0
261,6146.0,105.4,14480.0
262,5712.0,97.96,14537.0
263,6120.0,104.96,14595.0
264,6063.0,103.98,14652.0
265,5877.0,100.79,14709.0
266,4975.0,85.32,14766.0
267,5204.0,89.25,14823.0
268,6221.0,106.69,14880.0
269,4523.0,77.57,14937.0
270,4157.0,71.29,14992.0
271,4077.0,69.92,15047.0
272,6119.0,104.94,15106.0
273,6147.0,105.42,15163.0
274,6121.0,104.98,15220.0
275,6170.0,105.82,15278.0
276,6122.0,104.99,15336.0
277,6173.0,105.87,15393.0
278,6122.0,104.99,15451.0
279,6147.0,105.42,15509.0
280,6197.0,106.28,15566.0
281,6197.0,106.28,15624.0
282,6147.0,105.42,15682.0
283,6146.0,105.4,15739.0
284,6145.0,105.39,15797.0
285,6146.0,105.4,15855.0
286,6171.0,105.83,15912.0
287,6147.0,105.42,15970.0
288,6120.0,104.96,16028.0
289,6196.0,106.26,16086.0
290,6120.0,104.96,16143.0
291,6146.0,105.4,16201.0
292,6146.0,105.4,16259.0
293,6120.0,104.96,16316.0
294,6120.0,104.96,16374.0
295,6170.0,105.82,16432.0
296,6145.0,105.39,16489.0
297,6139.0,105.28,16547.0
298,6146.0,105.4,16605.0
299,6145.0,105.39,16662.0
