Index,deltaT_us,distance_cm,timestamp_ms
169,1719.0,29.48,8971.0
170,1713.0,29.38,9024.0
171,1712.0,29.36,9077.0
172,1712.0,29.36,9131.0
173,1713.0,29.38,9184.0
174,1713.0,29.38,9237.0
175,1712.0,29.36,9290.0
176,1695.0,29.07,9342.0
177,1719.0,29.48,9396.0
178,1712.0,29.36,9449.0
179,1713.0,29.38,9502.0
180,1713.0,29.38,9555.0
181,1689.0,28.97,9609.0
182,1713.0,29.38,9662.0
183,1689.0,28.97,9715.0
184,1719.0,29.48,9767.0
185,1695.0,29.07,9821.0
186,1713.0,29.38,9874.0
187,1713.0,29.38,9927.0
188,1689.0,28.97,9980.0
189,1712.0,29.36,10034.0
190,1712.0,29.36,10087.0
191,1691.0,29.0,10140.0
192,1719.0,29.48,10192.0
193,1719.0,29.48,10246.0
194,1695.0,29.07,10299.0
195,1712.0,29.36,10352.0
196,1689.0,28.97,10405.0
197,1689.0,28.97,10459.0
198,1712.0,29.36,10512.0
199,1713.0,29.38,10565.0
200,1691.0,29.0,10618.0
201,1713.0,29.38,10672.0
202,1689.0,28.97,10725.0
203,1718.0,29.46,10777.0
204,1719.0,29.48,10830.0
205,1695.0,29.07,10884.0
206,1689.0,28.97,10937.0
207,1691.0,29.0,10990.0
208,1713.0,29.38,11043.0
209,1712.0,29.36,11097.0
210,1713.0,29.38,11150.0
211,1689.0,28.97,11203.0
212,1713.0,29.38,11256.0
213,1713.0,29.38,11310.0
214,1719.0,29.48,11362.0
215,1719.0,29.48,11415.0
216,1719.0,29.48,11468.0
217,1716.0,29.43,11522.0
218,1713.0,29.38,11575.0
219,1713.0,29.38,11628.0
220,1713.0,29.38,11681.0
221,1712.0,29.36,11735.0
222,1713.0,29.38,11788.0
223,1712.0,29.36,11841.0
224,1713.0,29.38,11894.0
225,1712.0,29.36,11948.0
226,1719.0,29.48,12000.0
227,1718.0,29.46,12053.0
228,1719.0,29.48,12106.0
229,1719.0,29.48,12160.0
230,1712.0,29.36,12213.0
231,1713.0,29.38,12266.0
232,1713.0,29.38,12319.0
233,1712.0,29.36,12372.0
234,1713.0,29.38,12426.0
235,1712.0,29.36,12479.0
236,1714.0,29.4,12532.0
237,1713.0,29.38,12585.0
238,1713.0,29.38,12639.0
239,1718.0,29.46,12691.0
240,1719.0,29.48,12744.0
241,1719.0,29.48,12797.0
242,1719.0,29.48,12851.0
243,1713.0,29.38,12904.0
244,1714.0,29.4,12957.0
245,1713.0,29.38,13010.0
246,1713.0,29.38,13064.0
247,1712.0,29.36,13117.0
248,1690.0,28.98,13170.0
249,1713.0,29.38,13223.0
250,1712.0,29.36,13277.0
251,1719.0,29.48,13329.0
252,1719.0,29.48,13382.0
253,1718.0,29.46,13435.0
254,1718.0,29.46,13489.0
255,1713.0,29.38,13542.0
256,1712.0,29.36,13595.0
257,1689.0,28.97,13648.0
258,1713.0,29.38,13702.0
259,1713.0,29.38,13755.0
260,1712.0,29.36,13808.0
261,1713.0,29.38,13861.0
262,1713.0,29.38,13915.0
263,1719.0,29.48,13967.0
264,1719.0,29.48,14020.0
265,1696.0,29.09,14073.0
266,1719.0,29.48,14127.0
267,1713.0,29.38,14180.0
268,1713.0,29.38,14233.0
269,1713.0,29.38,14286.0
270,1689.0,28.97,14340.0
271,1712.0,29.36,14393.0
272,1713.0,29.38,14446.0
273,1689.0,28.97,14499.0
274,1713.0,29.38,14553.0
275,1718.0,29.46,14605.0
276,1695.0,29.07,14658.0
277,1695.0,29.07,14711.0
278,1689.0,28.97,14765.0
279,1712.0,29.36,14818.0
280,1691.0,29.0,14871.0
281,1713.0,29.38,14924.0
282,1689.0,28.97,14978.0
283,1713.0,29.38,15031.0
284,1712.0,29.36,15084.0
285,1713.0,29.38,15137.0
286,1718.0,29.46,15190.0
287,1697.0,29.1,15243.0
288,1719.0,29.48,15296.0
289,1713.0,29.38,15349.0
290,1712.0,29.36,15403.0
291,1691.0,29.0,15456.0
292,1713.0,29.38,15509.0
293,1713.0,29.38,15562.0
294,1712.0,29.36,15616.0
295,1713.0,29.38,15669.0
296,1713.0,29.38,15722.0
297,1713.0,29.38,15775.0
298,1719.0,29.48,15827.0
299,1719.0,29.48,15881.0
300,1719.0,29.48,15934.0
301,1697.0,29.1,15987.0
302,1691.0,29.0,16040.0
303,1691.0,29.0,16094.0
304,1713.0,29.38,16147.0
305,1691.0,29.0,16200.0
306,1713.0,29.38,16253.0
307,1713.0,29.38,16307.0
308,1713.0,29.38,16360.0
309,1698.0,29.12,16412.0
310,1719.0,29.48,16465.0
311,1697.0,29.1,16519.0
312,1691.0,29.0,16572.0
313,1713.0,29.38,16625.0
314,1713.0,29.38,16678.0
315,1691.0,29.0,16732.0
316,1713.0,29.38,16785.0
317,1713.0,29.38,16838.0
318,1713.0,29.38,16891.0
319,1713.0,29.38,16945.0
320,1719.0,29.48,16997.0
321,1719.0,29.48,17050.0
322,1719.0,29.48,17103.0
323,1697.0,29.1,17157.0
324,1713.0,29.38,17210.0
325,1689.0,28.97,17263.0
326,1691.0,29.0,17316.0
327,1713.0,29.38,17370.0
328,1713.0,29.38,17423.0
329,1691.0,29.0,17476.0
330,1691.0,29.0,17529.0
331,1697.0,29.1,17582.0
332,1697.0,29.1,17635.0
333,1719.0,29.48,17688.0
334,1691.0,29.0,17741.0
335,1713.0,29.38,17795.0
336,1713.0,29.38,17848.0
337,1689.0,28.97,17901.0
338,1689.0,28.97,17954.0
339,1712.0,29.36,18008.0
340,1712.0,29.36,18061.0
341,1712.0,29.36,18114.0
342,1697.0,29.1,18166.0
343,1696.0,29.09,18220.0
344,1697.0,29.1,18273.0
345,1713.0,29.38,18326.0
346,1689.0,28.97,18379.0
347,1713.0,29.38,18433.0
348,1691.0,29.0,18486.0
349,1691.0,29.0,18539.0
350,1713.0,29.38,18592.0
351,1691.0,29.0,18646.0
352,1719.0,29.48,18699.0
353,1697.0,29.1,18751.0
354,1697.0,29.1,18804.0
355,1718.0,29.46,18857.0
356,1691.0,29.0,18911.0
357,1691.0,29.0,18964.0
358,1691.0,29.0,19017.0
359,1712.0,29.36,19070.0
360,1691.0,29.0,19124.0
361,1713.0,29.38,19177.0
362,1691.0,29.0,19230.0
363,1698.0,29.12,19282.0
364,1697.0,29.1,19336.0
365,1697.0,29.1,19389.0
366,1691.0,29.0,19442.0
367,1691.0,29.0,19495.0
368,1691.0,29.0,19549.0
369,1691.0,29.0,19602.0
370,1691.0,29.0,19655.0
371,1713.0,29.38,19708.0
372,1697.0,29.1,19762.0
373,1719.0,29.48,19814.0
374,1698.0,29.12,19867.0
375,1697.0,29.1,19920.0
376,1691.0,29.0,19974.0
377,1713.0,29.38,20027.0
378,1692.0,29.02,20080.0
379,1713.0,29.38,20133.0
380,1713.0,29.38,20187.0
381,1692.0,29.02,20240.0
382,1692.0,29.02,20293.0
383,1698.0,29.12,20345.0
384,1719.0,29.48,20399.0
385,1697.0,29.1,20452.0
386,1698.0,29.12,20505.0
387,1692.0,29.02,20558.0
388,1692.0,29.02,20612.0
389,1691.0,29.0,20665.0
390,1713.0,29.38,20718.0
391,1692.0,29.02,20771.0
392,1691.0,29.0,20825.0
393,1697.0,29.1,20877.0
394,1697.0,29.1,20930.0
395,1697.0,29.1,20983.0
396,1693.0,29.03,21037.0
397,1691.0,29.0,21090.0
398,1692.0,29.02,21143.0
399,1692.0,29.02,21196.0
400,1691.0,29.0,21250.0
401,1692.0,29.02,21303.0
402,1691.0,29.0,21356.0
403,1698.0,29.12,21408.0
404,1719.0,29.48,21462.0
405,1719.0,29.48,21515.0
406,1698.0,29.12,21568.0
407,1691.0,29.0,21621.0
408,1691.0,29.0,21675.0
409,1692.0,29.02,21728.0
410,1713.0,29.38,21781.0
411,1691.0,29.0,21834.0
412,1692.0,29.02,21888.0
413,1719.0,29.48,21941.0
414,1698.0,29.12,21993.0
415,1698.0,29.12,22046.0
416,1697.0,29.1,22099.0
417,1691.0,29.0,22153.0
418,1691.0,29.0,22206.0
419,1691.0,29.0,22259.0
420,1691.0,29.0,22312.0
421,1691.0,29.0,22366.0
422,1691.0,29.0,22419.0
423,1719.0,29.48,22471.0
424,1697.0,29.1,22524.0
425,1698.0,29.12,22578.0
426,1691.0,29.0,22631.0
427,1691.0,29.0,22684.0
428,1691.0,29.0,22737.0
429,1691.0,29.0,22791.0
430,1713.0,29.38,22844.0
431,1692.0,29.02,22897.0
432,1691.0,29.0,22950.0
433,1698.0,29.12,23003.0
434,1697.0,29.1,23056.0
435,1697.0,29.1,23109.0
436,1713.0,29.38,23162.0
437,1691.0,29.0,23216.0
438,1691.0,29.0,23269.0
439,1691.0,29.0,23322.0
440,1713.0,29.38,23375.0
441,1713.0,29.38,23429.0
442,1713.0,29.38,23482.0
443,1692.0,29.02,23535.0
444,1719.0,29.48,23587.0
445,1719.0,29.48,23641.0
446,1696.0,29.09,23694.0
447,1691.0,29.0,23747.0
448,1713.0,29.38,23800.0
449,1713.0,29.38,23854.0
450,1692.0,29.02,23907.0
451,1713.0,29.38,23960.0
452,1692.0,29.02,24013.0
453,1691.0,29.0,24067.0
454,1720.0,29.5,24120.0
455,1719.0,29.48,24172.0
456,1719.0,29.48,24225.0
457,1698.0,29.12,24279.0
458,1714.0,29.4,24332.0
459,1692.0,29.02,24385.0
460,1713.0,29.38,24438.0
461,1691.0,29.0,24492.0
462,1713.0,29.38,24545.0
463,1692.0,29.02,24598.0
464,1692.0,29.02,24651.0
465,1697.0,29.1,24704.0
466,1698.0,29.12,24757.0
467,1719.0,29.48,24810.0
468,1720.0,29.5,24863.0
469,1691.0,29.0,24916.0
470,1691.0,29.0,24970.0
471,1691.0,29.0,25023.0
472,1692.0,29.02,25076.0
473,1713.0,29.38,25129.0
474,1713.0,29.38,25183.0
475,1692.0,29.02,25236.0
476,1697.0,29.1,25288.0
477,1719.0,29.48,25341.0
478,1719.0,29.48,25395.0
479,1719.0,29.48,25448.0
480,1713.0,29.38,25501.0
481,1690.0,28.98,25554.0
482,1713.0,29.38,25608.0
483,1691.0,29.0,25661.0
484,1691.0,29.0,25714.0
485,1691.0,29.0,25767.0
486,1712.0,29.36,25821.0
487,1697.0,29.1,25873.0
488,1698.0,29.12,25926.0
489,1719.0,29.48,25979.0
490,1713.0,29.38,26033.0
491,1713.0,29.38,26086.0
492,1713.0,29.38,26139.0
493,1713.0,29.38,26192.0
494,1713.0,29.38,26246.0
495,1713.0,29.38,26299.0
496,1713.0,29.38,26352.0
497,1691.0,29.0,26405.0
498,1697.0,29.1,26458.0
499,1697.0,29.1,26511.0
500,1719.0,29.48,26564.0
501,1719.0,29.48,26617.0
502,1713.0,29.38,26671.0
503,1691.0,29.0,26724.0
504,1713.0,29.38,26777.0
505,1691.0,29.0,26830.0
506,1692.0,29.02,26884.0
507,1690.0,28.98,26937.0
508,1692.0,29.02,26990.0
509,1719.0,29.48,27042.0
510,1719.0,29.48,27096.0
511,1697.0,29.1,27149.0
512,1692.0,29.02,27202.0
513,1691.0,29.0,27255.0
514,1691.0,29.0,27309.0
515,1691.0,29.0,27362.0
516,1691.0,29.0,27415.0
517,1692.0,29.02,27468.0
518,1713.0,29.38,27522.0
519,1698.0,29.12,27574.0
520,1719.0,29.48,27627.0
521,1719.0,29.48,27680.0
522,1691.0,29.0,27734.0
523,1713.0,29.38,27787.0
524,1713.0,29.38,27840.0
525,1712.0,29.36,27893.0
526,1713.0,29.38,27947.0
527,1691.0,29.0,28000.0
528,1713.0,29.38,28053.0
529,1713.0,29.38,28106.0
530,1715.0,29.41,28160.0
531,1719.0,29.48,28212.0
532,1719.0,29.48,28265.0
533,1719.0,29.48,28318.0
534,1713.0,29.38,28371.0
535,1713.0,29.38,28425.0
536,1713.0,29.38,28478.0
537,1690.0,28.98,28531.0
538,1691.0,29.0,28584.0
539,1691.0,29.0,28638.0
540,1691.0,29.0,28691.0
541,1692.0,29.02,28744.0
542,1719.0,29.48,28796.0
543,1697.0,29.1,28850.0
544,1696.0,29.09,28903.0
545,1689.0,28.97,28956.0
546,1691.0,29.0,29009.0
547,1713.0,29.38,29063.0
548,1713.0,29.38,29116.0
549,1690.0,28.98,29169.0
550,1713.0,29.38,29222.0
551,1691.0,29.0,29276.0
552,1698.0,29.12,29328.0
553,1697.0,29.1,29381.0
554,1719.0,29.48,29434.0
555,1719.0,29.48,29488.0
556,1713.0,29.38,29541.0
557,1713.0,29.38,29594.0
558,1714.0,29.4,29647.0
559,1713.0,29.38,29701.0
560,1690.0,28.98,29754.0
561,1713.0,29.38,29807.0
562,1713.0,29.38,29860.0
563,1713.0,29.38,29914.0
564,1719.0,29.48,29966.0
565,1719.0,29.48,30019.0
566,1698.0,29.12,30072.0
567,1697.0,29.1,30126.0
568,1691.0,29.0,30179.0
569,1691.0,29.0,30232.0
570,1713.0,29.38,30285.0
571,1692.0,29.02,30339.0
572,1690.0,28.98,30392.0
573,1691.0,29.0,30445.0
574,1697.0,29.1,30497.0
575,1698.0,29.12,30551.0
576,1697.0,29.1,30604.0
577,1693.0,29.03,30657.0
578,1691.0,29.0,30710.0
579,1691.0,29.0,30764.0
580,1713.0,29.38,30817.0
581,1692.0,29.02,30870.0
582,1691.0,29.0,30923.0
583,1712.0,29.36,30977.0
584,1720.0,29.5,31030.0
585,1697.0,29.1,31082.0
586,1719.0,29.48,31135.0
587,1697.0,29.1,31188.0
588,1691.0,29.0,31242.0
589,1691.0,29.0,31295.0
590,1691.0,29.0,31348.0
591,1713.0,29.38,31401.0
592,1691.0,29.0,31455.0
593,1713.0,29.38,31508.0
594,1690.0,28.98,31561.0
595,1719.0,29.48,31613.0
596,1698.0,29.12,31667.0
597,1719.0,29.48,31720.0
598,1717.0,29.45,31773.0
599,1713.0,29.38,31826.0
600,1691.0,29.0,31880.0
601,1691.0,29.0,31933.0
602,1691.0,29.0,31986.0
603,1691.0,29.0,32039.0
604,1692.0,29.02,32093.0
605,1697.0,29.1,32146.0
606,1719.0,29.48,32198.0
607,1698.0,29.12,32251.0
608,1719.0,29.48,32305.0
609,1713.0,29.38,32358.0
610,1691.0,29.0,32411.0
611,1713.0,29.38,32464.0
612,1713.0,29.38,32518.0
613,1713.0,29.38,32571.0
614,1691.0,29.0,32624.0
615,1692.0,29.02,32677.0
616,1698.0,29.12,32730.0
617,1698.0,29.12,32783.0
618,1719.0,29.48,32836.0
619,1698.0,29.12,32889.0
620,1713.0,29.38,32943.0
621,1713.0,29.38,32996.0
622,1692.0,29.02,33049.0
623,1713.0,29.38,33102.0
624,1691.0,29.0,33156.0
625,1713.0,29.38,33209.0
626,1691.0,29.0,33262.0
627,1717.0,29.45,33315.0
628,1697.0,29.1,33368.0
629,1697.0,29.1,33421.0
630,1697.0,29.1,33474.0
631,1691.0,29.0,33527.0
632,1691.0,29.0,33581.0
633,1691.0,29.0,33634.0
634,1692.0,29.02,33687.0
635,1691.0,29.0,33740.0
636,1713.0,29.38,33794.0
637,1698.0,29.12,33847.0
638,1698.0,29.12,33899.0
639,1696.0,29.09,33952.0
640,1719.0,29.48,34006.0
641,1692.0,29.02,34059.0
642,1691.0,29.0,34112.0
643,1713.0,29.38,34165.0
644,1713.0,29.38,34219.0
645,1713.0,29.38,34272.0
646,1691.0,29.0,34325.0
647,1713.0,29.38,34378.0
648,1719.0,29.48,34432.0
649,1720.0,29.5,34484.0
650,1719.0,29.48,34537.0
651,1719.0,29.48,34590.0
652,1713.0,29.38,34643.0
653,1713.0,29.38,34697.0
654,1713.0,29.38,34750.0
655,1713.0,29.38,34803.0
656,1691.0,29.0,34856.0
657,1713.0,29.38,34910.0
658,1691.0,29.0,34963.0
659,1691.0,29.0,35016.0
660,1697.0,29.1,35068.0
661,1697.0,29.1,35122.0
662,1697.0,29.1,35175.0
663,1713.0,29.38,35228.0
664,1691.0,29.0,35281.0
665,1691.0,29.0,35335.0
666,1690.0,28.98,35388.0
667,1690.0,28.98,35441.0
668,1691.0,29.0,35494.0
669,1712.0,29.36,35548.0
670,1719.0,29.48,35601.0
671,1719.0,29.48,35653.0
672,1718.0,29.46,35706.0
673,1719.0,29.48,35760.0
674,1690.0,28.98,35813.0
675,1713.0,29.38,35866.0
676,1689.0,28.97,35919.0
677,1713.0,29.38,35973.0
678,1689.0,28.97,36026.0
679,1713.0,29.38,36079.0
680,1713.0,29.38,36132.0
681,1689.0,28.97,36186.0
682,1695.0,29.07,36238.0
683,1695.0,29.07,36291.0
684,1697.0,29.1,36344.0
685,1689.0,28.97,36398.0
686,1713.0,29.38,36451.0
687,1713.0,29.38,36504.0
688,1689.0,28.97,36557.0
689,1713.0,29.38,36611.0
690,1689.0,28.97,36664.0
691,1713.0,29.38,36717.0
692,1718.0,29.46,36770.0
693,1719.0,29.48,36823.0
694,1719.0,29.48,36876.0
695,1695.0,29.07,36929.0
696,1689.0,28.97,36982.0
697,1689.0,28.97,37036.0
698,1690.0,28.98,37089.0
699,1712.0,29.36,37142.0
700,1712.0,29.36,37195.0
701,1689.0,28.97,37249.0
702,1712.0,29.36,37302.0
703,1719.0,29.48,37355.0
704,1719.0,29.48,37407.0
705,1719.0,29.48,37460.0
706,1719.0,29.48,37514.0
707,1713.0,29.38,37567.0
708,1712.0,29.36,37620.0
709,1689.0,28.97,37673.0
710,1689.0,28.97,37727.0
711,1713.0,29.38,37780.0
712,1689.0,28.97,37833.0
713,1713.0,29.38,37886.0
714,1713.0,29.38,37940.0
715,1719.0,29.48,37993.0
716,1718.0,29.46,38045.0
717,1695.0,29.07,38098.0
718,1695.0,29.07,38152.0
719,1713.0,29.38,38205.0
720,1713.0,29.38,38258.0
721,1712.0,29.36,38311.0
722,1713.0,29.38,38365.0
723,1713.0,29.38,38418.0
724,1712.0,29.36,38471.0
725,1713.0,29.38,38524.0
726,1692.0,29.02,38578.0
727,1697.0,29.1,38630.0
728,1719.0,29.48,38683.0
729,1698.0,29.12,38736.0
730,1713.0,29.38,38790.0
731,1713.0,29.38,38843.0
732,1691.0,29.0,38896.0
733,1713.0,29.38,38949.0
734,1713.0,29.38,39003.0
735,1714.0,29.4,39056.0
736,1692.0,29.02,39109.0
737,1691.0,29.0,39162.0
738,1719.0,29.48,39215.0
739,1697.0,29.1,39268.0
740,1719.0,29.48,39321.0
741,1719.0,29.48,39374.0
742,1690.0,28.98,39428.0
743,1713.0,29.38,39481.0
744,1713.0,29.38,39534.0
745,1713.0,29.38,39587.0
746,1713.0,29.38,39641.0
747,1691.0,29.0,39694.0
748,1713.0,29.38,39747.0
749,1697.0,29.1,39800.0
750,1695.0,29.07,39853.0
751,1719.0,29.48,39906.0
752,1698.0,29.12,39959.0
753,1713.0,29.38,40012.0
754,1713.0,29.38,40066.0
755,1691.0,29.0,40119.0
756,1713.0,29.38,40172.0
757,1713.0,29.38,40225.0
758,1713.0,29.38,40279.0
759,1713.0,29.38,40332.0
760,1713.0,29.38,40385.0
761,1719.0,29.48,40437.0
762,1719.0,29.48,40491.0
763,1719.0,29.48,40544.0
764,1719.0,29.48,40597.0
765,1713.0,29.38,40650.0
766,1689.0,28.97,40704.0
767,1713.0,29.38,40757.0
768,1713.0,29.38,40810.0
769,1713.0,29.38,40863.0
770,1712.0,29.36,40916.0
771,1713.0,29.38,40970.0
772,1691.0,29.0,41023.0
773,1719.0,29.48,41075.0
774,1720.0,29.5,41128.0
775,1698.0,29.12,41182.0
776,1719.0,29.48,41235.0
777,1713.0,29.38,41288.0
778,1713.0,29.38,41341.0
779,1713.0,29.38,41395.0
780,1713.0,29.38,41448.0
781,1713.0,29.38,41501.0
782,1691.0,29.0,41554.0
783,1713.0,29.38,41608.0
784,1691.0,29.0,41661.0
785,1720.0,29.5,41713.0
786,1719.0,29.48,41766.0
787,1719.0,29.48,41820.0
788,1698.0,29.12,41873.0
789,1713.0,29.38,41926.0
790,1691.0,29.0,41979.0
791,1691.0,29.0,42033.0
792,1713.0,29.38,42086.0
793,1691.0,29.0,42139.0
794,1713.0,29.38,42192.0
795,1713.0,29.38,42246.0
796,1697.0,29.1,42298.0
797,1697.0,29.1,42351.0
798,1719.0,29.48,42404.0
799,1713.0,29.38,42458.0
800,1713.0,29.38,42511.0
801,1691.0,29.0,42564.0
802,1714.0,29.4,42617.0
803,1713.0,29.38,42671.0
804,1713.0,29.38,42724.0
805,1713.0,29.38,42777.0
806,1713.0,29.38,42830.0
807,1713.0,29.38,42884.0
808,1696.0,29.09,42936.0
809,1720.0,29.5,42989.0
810,1719.0,29.48,43042.0
811,1713.0,29.38,43096.0
812,1713.0,29.38,43149.0
813,1690.0,28.98,43202.0
814,1713.0,29.38,43255.0
815,1713.0,29.38,43309.0
816,1713.0,29.38,43362.0
817,1691.0,29.0,43415.0
818,1691.0,29.0,43468.0
819,1719.0,29.48,43521.0
820,1719.0,29.48,43574.0
821,1719.0,29.48,43627.0
822,1697.0,29.1,43680.0
823,1713.0,29.38,43734.0
824,1713.0,29.38,43787.0
825,1713.0,29.38,43840.0
826,1713.0,29.38,43893.0
827,1713.0,29.38,43947.0
828,1691.0,29.0,44000.0
829,1713.0,29.38,44053.0
830,1713.0,29.38,44106.0
831,1698.0,29.12,44158.0
832,1719.0,29.48,44212.0
833,1719.0,29.48,44265.0
834,1719.0,29.48,44318.0
835,1713.0,29.38,44371.0
836,1691.0,29.0,44425.0
837,1691.0,29.0,44478.0
838,1713.0,29.38,44531.0
839,1713.0,29.38,44584.0
840,1714.0,29.4,44638.0
841,1691.0,29.0,44691.0
842,1697.0,29.1,44743.0
843,1719.0,29.48,44796.0
844,1719.0,29.48,44850.0
845,1719.0,29.48,44903.0
846,1713.0,29.38,44956.0
847,1713.0,29.38,45009.0
848,1713.0,29.38,45063.0
849,1713.0,29.38,45116.0
850,1712.0,29.36,45169.0
851,1713.0,29.38,45222.0
852,1713.0,29.38,45276.0
853,1713.0,29.38,45329.0
854,1696.0,29.09,45381.0
855,1697.0,29.1,45434.0
856,1697.0,29.1,45488.0
857,1692.0,29.02,45541.0
858,1713.0,29.38,45594.0
859,1692.0,29.02,45647.0
860,1691.0,29.0,45701.0
861,1713.0,29.38,45754.0
862,1713.0,29.38,45807.0
863,1713.0,29.38,45860.0
864,1691.0,29.0,45914.0
865,1697.0,29.1,45966.0
866,1698.0,29.12,46019.0
867,1697.0,29.1,46072.0
868,1714.0,29.4,46126.0
869,1713.0,29.38,46179.0
870,1691.0,29.0,46232.0
871,1689.0,28.97,46285.0
872,1713.0,29.38,46339.0
873,1713.0,29.38,46392.0
874,1713.0,29.38,46445.0
875,1713.0,29.38,46498.0
876,1719.0,29.48,46551.0
877,1697.0,29.1,46604.0
878,1719.0,29.48,46657.0
879,1696.0,29.09,46710.0
880,1713.0,29.38,46764.0
