Index,deltaT_us,distance_cm,timestamp_ms
198,660.0,11.32,10294.0
199,660.0,11.32,10346.0
200,660.0,11.32,10398.0
201,659.0,11.3,10450.0
202,660.0,11.32,10503.0
203,666.0,11.42,10554.0
204,666.0,11.42,10606.0
205,660.0,11.32,10658.0
206,660.0,11.32,10711.0
207,684.0,11.73,10763.0
208,684.0,11.73,10815.0
209,689.0,11.82,10867.0
210,690.0,11.83,10918.0
211,666.0,11.42,10971.0
212,660.0,11.32,11023.0
213,660.0,11.32,11075.0
214,660.0,11.32,11127.0
215,660.0,11.32,11180.0
216,666.0,11.42,11231.0
217,666.0,11.42,11283.0
218,660.0,11.32,11335.0
219,659.0,11.3,11387.0
220,659.0,11.3,11440.0
221,660.0,11.32,11492.0
222,666.0,11.42,11544.0
223,666.0,11.42,11595.0
224,666.0,11.42,11648.0
225,660.0,11.32,11700.0
226,660.0,11.32,11752.0
227,660.0,11.32,11804.0
228,660.0,11.32,11856.0
229,666.0,11.42,11908.0
230,666.0,11.42,11960.0
231,660.0,11.32,12012.0
232,660.0,11.32,12064.0
233,660.0,11.32,12116.0
234,660.0,11.32,12169.0
235,666.0,11.42,12221.0
236,666.0,11.42,12272.0
237,666.0,11.42,12324.0
238,659.0,11.3,12377.0
239,660.0,11.32,12429.0
240,660.0,11.32,12481.0
241,659.0,11.3,12533.0
242,666.0,11.42,12584.0
243,666.0,11.42,12637.0
244,660.0,11.32,12689.0
245,660.0,11.32,12741.0
246,660.0,11.32,12793.0
247,660.0,11.32,12846.0
248,666.0,11.42,12897.0
249,666.0,11.42,12949.0
250,660.0,11.32,13001.0
251,659.0,11.3,13053.0
252,660.0,11.32,13106.0
253,660.0,11.32,13158.0
254,664.0,11.39,13210.0
255,666.0,11.42,13261.0
256,666.0,11.42,13314.0
257,660.0,11.32,13366.0
258,660.0,11.32,13418.0
259,660.0,11.32,13470.0
260,659.0,11.3,13522.0
261,666.0,11.42,13574.0
262,665.0,11.4,13626.0
263,659.0,11.3,13678.0
264,660.0,11.32,13730.0
265,659.0,11.3,13783.0
266,660.0,11.32,13835.0
267,666.0,11.42,13886.0
268,665.0,11.4,13938.0
269,660.0,11.32,13990.0
270,660.0,11.32,14043.0
271,660.0,11.32,14095.0
272,660.0,11.32,14147.0
273,660.0,11.32,14199.0
274,642.0,11.01,14251.0
275,642.0,11.01,14303.0
276,660.0,11.32,14355.0
277,636.0,10.91,14407.0
278,636.0,10.91,14459.0
279,642.0,11.01,14511.0
280,641.0,10.99,14563.0
281,635.0,10.89,14615.0
282,635.0,10.89,14667.0
283,635.0,10.89,14720.0
284,635.0,10.89,14772.0
285,642.0,11.01,14823.0
286,642.0,11.01,14875.0
287,636.0,10.91,14927.0
288,636.0,10.91,14980.0
289,636.0,10.91,15032.0
290,642.0,11.01,15083.0
291,642.0,11.01,15135.0
292,636.0,10.91,15187.0
293,635.0,10.89,15240.0
294,636.0,10.91,15292.0
295,635.0,10.89,15344.0
296,642.0,11.01,15395.0
297,642.0,11.01,15448.0
298,635.0,10.89,15500.0
299,635.0,10.89,15552.0
300,635.0,10.89,15604.0
301,642.0,11.01,15655.0
302,642.0,11.01,15708.0
303,636.0,10.91,15760.0
304,635.0,10.89,15812.0
305,635.0,10.89,15864.0
306,660.0,11.32,15917.0
307,666.0,11.42,15968.0
308,666.0,11.42,16020.0
309,659.0,11.3,16072.0
310,660.0,11.32,16124.0
311,660.0,11.32,16177.0
312,660.0,11.32,16229.0
313,666.0,11.42,16281.0
314,666.0,11.42,16332.0
315,666.0,11.42,16385.0
316,660.0,11.32,16437.0
317,660.0,11.32,16489.0
318,660.0,11.32,16541.0
319,660.0,11.32,16593.0
320,666.0,11.42,16645.0
321,666.0,11.42,16697.0
322,660.0,11.32,16749.0
323,660.0,11.32,16801.0
324,659.0,11.3,16854.0
325,659.0,11.3,16906.0
326,666.0,11.42,16957.0
327,666.0,11.42,17009.0
328,660.0,11.32,17061.0
329,660.0,11.32,17114.0
330,659.0,11.3,17166.0
331,660.0,11.32,17218.0
332,638.0,10.94,17270.0
333,642.0,11.01,17321.0
334,642.0,11.01,17374.0
335,636.0,10.91,17426.0
336,636.0,10.91,17478.0
337,635.0,10.89,17530.0
338,642.0,11.01,17582.0
339,642.0,11.01,17634.0
340,636.0,10.91,17686.0
341,635.0,10.89,17738.0
342,636.0,10.91,17790.0
343,636.0,10.91,17843.0
344,642.0,11.01,17894.0
345,642.0,11.01,17946.0
346,636.0,10.91,17998.0
347,636.0,10.91,18051.0
348,660.0,11.32,18103.0
349,642.0,11.01,18154.0
350,642.0,11.01,18206.0
351,636.0,10.91,18258.0
352,636.0,10.91,18311.0
353,636.0,10.91,18363.0
354,635.0,10.89,18415.0
355,642.0,11.01,18466.0
356,642.0,11.01,18519.0
357,636.0,10.91,18571.0
358,636.0,10.91,18623.0
359,636.0,10.91,18675.0
360,642.0,11.01,18726.0
361,642.0,11.01,18779.0
362,635.0,10.89,18831.0
363,636.0,10.91,18883.0
364,636.0,10.91,18935.0
365,636.0,10.91,18988.0
366,642.0,11.01,19039.0
367,641.0,10.99,19091.0
368,636.0,10.91,19143.0
369,636.0,10.91,19195.0
370,635.0,10.89,19248.0
371,642.0,11.01,19299.0
372,641.0,10.99,19351.0
373,636.0,10.91,19403.0
374,636.0,10.91,19456.0
375,636.0,10.91,19508.0
376,636.0,10.91,19560.0
377,642.0,11.01,19611.0
378,641.0,10.99,19663.0
379,635.0,10.89,19716.0
380,635.0,10.89,19768.0
381,660.0,11.32,19820.0
382,639.0,10.96,19872.0
383,666.0,11.42,19923.0
384,666.0,11.42,19976.0
385,660.0,11.32,20028.0
386,660.0,11.32,20080.0
387,660.0,11.32,20132.0
388,660.0,11.32,20185.0
389,666.0,11.42,20236.0
390,642.0,11.01,20288.0
391,635.0,10.89,20340.0
392,635.0,10.89,20392.0
393,635.0,10.89,20445.0
394,642.0,11.01,20497.0
395,642.0,11.01,20548.0
396,638.0,10.94,20600.0
397,636.0,10.91,20653.0
398,636.0,10.91,20705.0
399,636.0,10.91,20757.0
400,642.0,11.01,20808.0
401,642.0,11.01,20860.0
402,636.0,10.91,20913.0
403,636.0,10.91,20965.0
404,636.0,10.91,21017.0
405,636.0,10.91,21069.0
406,642.0,11.01,21121.0
407,641.0,10.99,21173.0
408,635.0,10.89,21225.0
409,636.0,10.91,21277.0
410,636.0,10.91,21329.0
411,666.0,11.42,21381.0
412,666.0,11.42,21433.0
413,660.0,11.32,21485.0
414,660.0,11.32,21537.0
415,659.0,11.3,21590.0
416,660.0,11.32,21642.0
417,666.0,11.42,21694.0
418,666.0,11.42,21745.0
419,665.0,11.4,21797.0
420,659.0,11.3,21850.0
421,660.0,11.32,21902.0
422,660.0,11.32,21954.0
423,660.0,11.32,22006.0
424,666.0,11.42,22057.0
425,666.0,11.42,22110.0
426,660.0,11.32,22162.0
427,659.0,11.3,22214.0
428,660.0,11.32,22266.0
429,660.0,11.32,22319.0
430,666.0,11.42,22371.0
431,666.0,11.42,22422.0
432,665.0,11.4,22474.0
433,660.0,11.32,22526.0
434,660.0,11.32,22579.0
435,660.0,11.32,22631.0
436,660.0,11.32,22683.0
437,666.0,11.42,22734.0
438,666.0,11.42,22787.0
439,660.0,11.32,22839.0
440,660.0,11.32,22891.0
441,659.0,11.3,22943.0
442,660.0,11.32,22995.0
443,666.0,11.42,23047.0
444,666.0,11.42,23099.0
445,660.0,11.32,23151.0
446,660.0,11.32,23203.0
447,660.0,11.32,23256.0
448,660.0,11.32,23308.0
449,660.0,11.32,23360.0
450,666.0,11.42,23411.0
451,666.0,11.42,23463.0
452,660.0,11.32,23516.0
453,660.0,11.32,23568.0
454,660.0,11.32,23620.0
455,660.0,11.32,23672.0
456,666.0,11.42,23724.0
457,666.0,11.42,23776.0
458,659.0,11.3,23828.0
459,660.0,11.32,23880.0
460,660.0,11.32,23932.0
461,636.0,10.91,23985.0
462,666.0,11.42,24037.0
463,641.0,10.99,24088.0
464,660.0,11.32,24140.0
465,660.0,11.32,24193.0
466,660.0,11.32,24245.0
467,660.0,11.32,24297.0
468,660.0,11.32,24349.0
469,666.0,11.42,24400.0
470,666.0,11.42,24453.0
471,660.0,11.32,24505.0
472,659.0,11.3,24557.0
473,660.0,11.32,24609.0
474,659.0,11.3,24662.0
475,666.0,11.42,24713.0
476,666.0,11.42,24765.0
477,660.0,11.32,24817.0
478,660.0,11.32,24869.0
479,660.0,11.32,24922.0
480,659.0,11.3,24974.0
481,666.0,11.42,25026.0
482,666.0,11.42,25077.0
483,666.0,11.42,25129.0
484,660.0,11.32,25182.0
485,660.0,11.32,25234.0
486,660.0,11.32,25286.0
487,660.0,11.32,25338.0
488,666.0,11.42,25390.0
489,666.0,11.42,25442.0
490,660.0,11.32,25494.0
491,660.0,11.32,25546.0
492,660.0,11.32,25598.0
493,660.0,11.32,25651.0
494,665.0,11.4,25703.0
495,666.0,11.42,25754.0
496,665.0,11.4,25806.0
497,659.0,11.3,25859.0
498,660.0,11.32,25911.0
499,636.0,10.91,25963.0
500,641.0,10.99,26015.0
501,666.0,11.42,26066.0
502,666.0,11.42,26119.0
503,660.0,11.32,26171.0
504,660.0,11.32,26223.0
505,660.0,11.32,26275.0
506,660.0,11.32,26328.0
507,666.0,11.42,26379.0
508,666.0,11.42,26431.0
509,660.0,11.32,26483.0
510,660.0,11.32,26535.0
511,660.0,11.32,26588.0
512,660.0,11.32,26640.0
513,666.0,11.42,26691.0
514,666.0,11.42,26743.0
515,666.0,11.42,26796.0
516,660.0,11.32,26848.0
517,636.0,10.91,26900.0
518,636.0,10.91,26952.0
519,667.0,11.44,27004.0
520,642.0,11.01,27056.0
521,641.0,10.99,27108.0
522,636.0,10.91,27160.0
523,660.0,11.32,27212.0
524,636.0,10.91,27265.0
525,642.0,11.01,27316.0
526,641.0,10.99,27368.0
527,636.0,10.91,27420.0
528,636.0,10.91,27472.0
529,660.0,11.32,27525.0
530,660.0,11.32,27577.0
531,666.0,11.42,27628.0
532,666.0,11.42,27680.0
533,660.0,11.32,27732.0
534,659.0,11.3,27785.0
535,636.0,10.91,27837.0
536,660.0,11.32,27889.0
537,665.0,11.4,27940.0
538,666.0,11.42,27993.0
539,636.0,10.91,28045.0
540,636.0,10.91,28097.0
541,636.0,10.91,28149.0
542,635.0,10.89,28201.0
543,642.0,11.01,28253.0
544,641.0,10.99,28305.0
545,636.0,10.91,28357.0
546,636.0,10.91,28409.0
547,636.0,10.91,28462.0
548,660.0,11.32,28514.0
549,665.0,11.4,28565.0
550,642.0,11.01,28617.0
551,635.0,10.89,28669.0
552,660.0,11.32,28722.0
553,660.0,11.32,28774.0
554,636.0,10.91,28826.0
555,641.0,10.99,28877.0
556,642.0,11.01,28930.0
557,636.0,10.91,28982.0
558,660.0,11.32,29034.0
559,660.0,11.32,29086.0
560,666.0,11.42,29138.0
561,666.0,11.42,29190.0
562,666.0,11.42,29242.0
563,660.0,11.32,29294.0
564,660.0,11.32,29346.0
565,660.0,11.32,29399.0
566,659.0,11.3,29451.0
567,666.0,11.42,29502.0
568,642.0,11.01,29554.0
569,660.0,11.32,29606.0
570,660.0,11.32,29659.0
571,660.0,11.32,29711.0
572,636.0,10.91,29763.0
573,642.0,11.01,29814.0
574,642.0,11.01,29867.0
575,636.0,10.91,29919.0
576,636.0,10.91,29971.0
577,660.0,11.32,30023.0
578,636.0,10.91,30075.0
579,666.0,11.42,30127.0
580,665.0,11.4,30179.0
581,659.0,11.3,30231.0
582,660.0,11.32,30283.0
583,660.0,11.32,30336.0
584,660.0,11.32,30388.0
585,666.0,11.42,30439.0
586,642.0,11.01,30491.0
587,636.0,10.91,30543.0
588,660.0,11.32,30596.0
589,660.0,11.32,30648.0
590,660.0,11.32,30700.0
591,666.0,11.42,30751.0
592,666.0,11.42,30803.0
593,660.0,11.32,30856.0
594,660.0,11.32,30908.0
595,660.0,11.32,30960.0
596,660.0,11.32,31012.0
597,660.0,11.32,31065.0
598,641.0,10.99,31116.0
599,666.0,11.42,31168.0
600,635.0,10.89,31220.0
601,660.0,11.32,31272.0
602,660.0,11.32,31325.0
603,659.0,11.3,31377.0
604,666.0,11.42,31428.0
605,666.0,11.42,31480.0
606,635.0,10.89,31533.0
607,660.0,11.32,31585.0
608,660.0,11.32,31637.0
609,635.0,10.89,31689.0
610,665.0,11.4,31740.0
611,665.0,11.4,31793.0
612,660.0,11.32,31845.0
613,659.0,11.3,31897.0
614,660.0,11.32,31949.0
615,659.0,11.3,32002.0
616,666.0,11.42,32053.0
617,666.0,11.42,32105.0
618,660.0,11.32,32157.0
619,659.0,11.3,32209.0
620,660.0,11.32,32262.0
621,660.0,11.32,32314.0
622,642.0,11.01,32366.0
623,666.0,11.42,32417.0
624,641.0,10.99,32470.0
625,660.0,11.32,32522.0
626,660.0,11.32,32574.0
627,660.0,11.32,32626.0
628,640.0,10.98,32678.0
629,642.0,11.01,32730.0
630,642.0,11.01,32782.0
631,635.0,10.89,32834.0
632,660.0,11.32,32886.0
633,659.0,11.3,32939.0
634,666.0,11.42,32991.0
635,666.0,11.42,33042.0
636,666.0,11.42,33094.0
637,660.0,11.32,33146.0
638,660.0,11.32,33199.0
639,659.0,11.3,33251.0
640,660.0,11.32,33303.0
641,666.0,11.42,33354.0
642,666.0,11.42,33406.0
643,660.0,11.32,33459.0
644,660.0,11.32,33511.0
645,660.0,11.32,33563.0
646,660.0,11.32,33615.0
647,666.0,11.42,33667.0
648,665.0,11.4,33719.0
649,662.0,11.35,33771.0
650,660.0,11.32,33823.0
651,635.0,10.89,33875.0
652,635.0,10.89,33928.0
653,642.0,11.01,33979.0
654,641.0,10.99,34031.0
655,636.0,10.91,34083.0
656,635.0,10.89,34136.0
657,636.0,10.91,34188.0
658,635.0,10.89,34240.0
659,666.0,11.42,34291.0
660,666.0,11.42,34343.0
661,635.0,10.89,34396.0
662,660.0,11.32,34448.0
663,635.0,10.89,34500.0
664,660.0,11.32,34552.0
665,666.0,11.42,34604.0
666,666.0,11.42,34656.0
667,659.0,11.3,34708.0
668,660.0,11.32,34760.0
669,660.0,11.32,34812.0
670,660.0,11.32,34865.0
671,666.0,11.42,34916.0
672,666.0,11.42,34968.0
673,663.0,11.37,35020.0
674,660.0,11.32,35073.0
675,659.0,11.3,35125.0
676,659.0,11.3,35177.0
677,660.0,11.32,35229.0
678,666.0,11.42,35280.0
679,666.0,11.42,35333.0
680,660.0,11.32,35385.0
681,660.0,11.32,35437.0
682,659.0,11.3,35489.0
683,659.0,11.3,35542.0
684,666.0,11.42,35593.0
685,666.0,11.42,35645.0
686,660.0,11.32,35697.0
687,660.0,11.32,35749.0
688,660.0,11.32,35802.0
689,660.0,11.32,35854.0
690,660.0,11.32,35906.0
691,666.0,11.42,35957.0
692,642.0,11.01,36009.0
693,635.0,10.89,36062.0
694,635.0,10.89,36114.0
695,636.0,10.91,36166.0
696,641.0,10.99,36217.0
697,642.0,11.01,36270.0
698,636.0,10.91,36322.0
699,636.0,10.91,36374.0
700,636.0,10.91,36426.0
701,636.0,10.91,36478.0
702,641.0,10.99,36530.0
703,666.0,11.42,36582.0
704,636.0,10.91,36634.0
705,636.0,10.91,36686.0
706,635.0,10.89,36739.0
707,642.0,11.01,36791.0
708,641.0,10.99,36842.0
709,636.0,10.91,36894.0
710,635.0,10.89,36946.0
711,636.0,10.91,36999.0
712,635.0,10.89,37051.0
713,641.0,10.99,37102.0
714,641.0,10.99,37154.0
715,636.0,10.91,37207.0
716,635.0,10.89,37259.0
717,636.0,10.91,37311.0
718,635.0,10.89,37363.0
719,642.0,11.01,37414.0
720,641.0,10.99,37467.0
721,636.0,10.91,37519.0
722,636.0,10.91,37571.0
723,636.0,10.91,37623.0
724,641.0,10.99,37675.0
725,666.0,11.42,37727.0
726,635.0,10.89,37779.0
727,635.0,10.89,37831.0
728,636.0,10.91,37883.0
729,636.0,10.91,37936.0
730,642.0,11.01,37987.0
731,642.0,11.01,38039.0
732,635.0,10.89,38091.0
733,635.0,10.89,38144.0
734,636.0,10.91,38196.0
735,642.0,11.01,38247.0
736,642.0,11.01,38299.0
737,636.0,10.91,38351.0
738,660.0,11.32,38404.0
739,660.0,11.32,38456.0
740,660.0,11.32,38508.0
741,666.0,11.42,38560.0
742,642.0,11.01,38611.0
743,640.0,10.98,38664.0
744,636.0,10.91,38716.0
745,660.0,11.32,38768.0
746,636.0,10.91,38820.0
747,642.0,11.01,38872.0
748,642.0,11.01,38924.0
749,636.0,10.91,38976.0
750,660.0,11.32,39028.0
751,635.0,10.89,39080.0
752,636.0,10.91,39133.0
753,642.0,11.01,39184.0
754,642.0,11.01,39236.0
755,660.0,11.32,39288.0
756,635.0,10.89,39341.0
757,660.0,11.32,39393.0
758,636.0,10.91,39445.0
759,642.0,11.01,39496.0
760,641.0,10.99,39548.0
761,635.0,10.89,39601.0
762,636.0,10.91,39653.0
763,636.0,10.91,39705.0
764,642.0,11.01,39756.0
765,666.0,11.42,39809.0
766,636.0,10.91,39861.0
767,636.0,10.91,39913.0
768,635.0,10.89,39965.0
769,660.0,11.32,40017.0
770,642.0,11.01,40069.0
771,642.0,11.01,40121.0
772,660.0,11.32,40173.0
773,635.0,10.89,40225.0
774,659.0,11.3,40278.0
775,636.0,10.91,40330.0
776,666.0,11.42,40381.0
777,641.0,10.99,40433.0
778,660.0,11.32,40485.0
779,660.0,11.32,40538.0
780,660.0,11.32,40590.0
781,660.0,11.32,40642.0
782,666.0,11.42,40693.0
783,641.0,10.99,40745.0
784,659.0,11.3,40798.0
785,660.0,11.32,40850.0
786,660.0,11.32,40902.0
787,660.0,11.32,40954.0
788,666.0,11.42,41007.0
789,666.0,11.42,41058.0
790,666.0,11.42,41110.0
791,635.0,10.89,41162.0
792,660.0,11.32,41214.0
793,636.0,10.91,41267.0
794,642.0,11.01,41319.0
795,642.0,11.01,41370.0
796,636.0,10.91,41422.0
797,660.0,11.32,41475.0
798,660.0,11.32,41527.0
799,636.0,10.91,41579.0
800,666.0,11.42,41631.0
801,642.0,11.01,41682.0
802,636.0,10.91,41735.0
803,660.0,11.32,41787.0
804,660.0,11.32,41839.0
805,660.0,11.32,41891.0
806,666.0,11.42,41944.0
807,642.0,11.01,41995.0
808,664.0,11.39,42047.0
809,660.0,11.32,42099.0
810,635.0,10.89,42151.0
811,635.0,10.89,42204.0
812,666.0,11.42,42256.0
813,666.0,11.42,42307.0
814,642.0,11.01,42359.0
815,660.0,11.32,42412.0
816,660.0,11.32,42464.0
817,660.0,11.32,42516.0
818,659.0,11.3,42568.0
819,666.0,11.42,42619.0
820,666.0,11.42,42672.0
821,660.0,11.32,42724.0
822,660.0,11.32,42776.0
823,659.0,11.3,42828.0
824,659.0,11.3,42881.0
825,666.0,11.42,42932.0
826,666.0,11.42,42984.0
827,659.0,11.3,43036.0
828,660.0,11.32,43088.0
829,659.0,11.3,43141.0
830,660.0,11.32,43193.0
831,690.0,11.83,43245.0
832,666.0,11.42,43296.0
833,665.0,11.4,43348.0
834,660.0,11.32,43401.0
835,659.0,11.3,43453.0
836,660.0,11.32,43505.0
837,660.0,11.32,43557.0
838,666.0,11.42,43609.0
839,666.0,11.42,43661.0
840,660.0,11.32,43713.0
841,660.0,11.32,43765.0
842,660.0,11.32,43817.0
843,660.0,11.32,43870.0
844,666.0,11.42,43921.0
845,666.0,11.42,43973.0
846,660.0,11.32,44025.0
847,659.0,11.3,44078.0
848,659.0,11.3,44130.0
849,660.0,11.32,44182.0
850,665.0,11.4,44234.0
851,666.0,11.42,44285.0
852,666.0,11.42,44338.0
853,660.0,11.32,44390.0
854,660.0,11.32,44442.0
855,660.0,11.32,44494.0
856,660.0,11.32,44547.0
857,666.0,11.42,44598.0
858,666.0,11.42,44650.0
859,660.0,11.32,44702.0
860,660.0,11.32,44754.0
861,660.0,11.32,44807.0
862,660.0,11.32,44859.0
863,666.0,11.42,44911.0
864,666.0,11.42,44962.0
865,666.0,11.42,45015.0
866,660.0,11.32,45067.0
867,660.0,11.32,45119.0
868,660.0,11.32,45171.0
869,660.0,11.32,45223.0
870,666.0,11.42,45275.0
871,666.0,11.42,45327.0
872,660.0,11.32,45379.0
873,660.0,11.32,45431.0
874,660.0,11.32,45484.0
875,659.0,11.3,45536.0
876,666.0,11.42,45588.0
877,666.0,11.42,45639.0
878,666.0,11.42,45691.0
879,660.0,11.32,45744.0
880,660.0,11.32,45796.0
881,684.0,11.73,45848.0
882,684.0,11.73,45900.0
883,666.0,11.42,45952.0
884,666.0,11.42,46004.0
885,659.0,11.3,46056.0
886,659.0,11.3,46108.0
887,660.0,11.32,46160.0
888,660.0,11.32,46213.0
889,660.0,11.32,46265.0
890,666.0,11.42,46316.0
891,666.0,11.42,46368.0
892,660.0,11.32,46420.0
893,659.0,11.3,46473.0
894,660.0,11.32,46525.0
895,659.0,11.3,46577.0
896,691.0,11.85,46628.0
897,666.0,11.42,46681.0
898,660.0,11.32,46733.0
899,660.0,11.32,46785.0
900,660.0,11.32,46837.0
901,660.0,11.32,46889.0
902,663.0,11.37,46942.0
903,666.0,11.42,46993.0
904,666.0,11.42,47045.0
905,660.0,11.32,47097.0
906,636.0,10.91,47150.0
907,660.0,11.32,47202.0
908,635.0,10.89,47254.0
909,666.0,11.42,47305.0
910,666.0,11.42,47357.0
911,660.0,11.32,47410.0
912,635.0,10.89,47462.0
913,636.0,10.91,47514.0
914,660.0,11.32,47566.0
915,641.0,10.99,47618.0
916,641.0,10.99,47670.0
917,636.0,10.91,47722.0
918,660.0,11.32,47774.0
919,635.0,10.89,47826.0
920,642.0,11.01,47879.0
921,642.0,11.01,47930.0
922,662.0,11.35,47982.0
923,660.0,11.32,48034.0
924,660.0,11.32,48087.0
925,660.0,11.32,48139.0
926,660.0,11.32,48191.0
927,666.0,11.42,48242.0
928,666.0,11.42,48294.0
929,660.0,11.32,48347.0
930,635.0,10.89,48399.0
931,660.0,11.32,48451.0
932,660.0,11.32,48503.0
933,666.0,11.42,48555.0
934,642.0,11.01,48607.0
935,635.0,10.89,48659.0
936,660.0,11.32,48711.0
937,660.0,11.32,48763.0
938,660.0,11.32,48816.0
