Index,deltaT_us,distance_cm,timestamp_ms
875,5766.0,98.89,50077.0
876,5809.0,99.62,50135.0
877,5794.0,99.37,50191.0
878,5771.0,98.97,50248.0
879,5816.0,99.74,50306.0
880,5770.0,98.96,50363.0
881,5740.0,98.44,50420.0
882,5787.0,99.25,50478.0
883,5809.0,99.62,50535.0
884,5565.0,95.44,50592.0
885,5764.0,98.85,50650.0
886,5794.0,99.37,50706.0
887,5744.0,98.51,50763.0
888,5770.0,98.96,50821.0
889,5787.0,99.25,50878.0
890,5809.0,99.62,50935.0
891,5764.0,98.85,50993.0
892,5809.0,99.62,51050.0
893,5787.0,99.25,51107.0
894,5809.0,99.62,51165.0
895,5787.0,99.25,51222.0
896,5810.0,99.64,51279.0
897,5596.0,95.97,51336.0
898,5792.0,99.33,51393.0
899,5619.0,96.37,51450.0
900,5688.0,97.55,51508.0
901,5835.0,100.07,51565.0
902,5786.0,99.23,51622.0
903,5786.0,99.23,51680.0
904,5809.0,99.62,51737.0
905,5808.0,99.61,51794.0
906,5763.0,98.84,51852.0
907,5770.0,98.96,51908.0
908,5815.0,99.73,51965.0
909,5815.0,99.73,52023.0
910,5816.0,99.74,52080.0
911,5786.0,99.23,52137.0
912,5787.0,99.25,52195.0
913,5833.0,100.04,52252.0
914,5832.0,100.02,52310.0
915,5786.0,99.23,52367.0
916,5810.0,99.64,52424.0
917,5763.0,98.84,52482.0
918,5809.0,99.62,52539.0
919,5786.0,99.23,52596.0
920,5763.0,98.84,52654.0
921,5786.0,99.23,52711.0
922,5815.0,99.73,52767.0
923,5770.0,98.96,52825.0
924,5769.0,98.94,52882.0
925,5745.0,98.53,52939.0
926,5832.0,100.02,52997.0
927,5715.0,98.01,53054.0
928,5664.0,97.14,53111.0
929,5590.0,95.87,53169.0
930,5745.0,98.53,53225.0
931,5815.0,99.73,53282.0
932,5769.0,98.94,53340.0
933,5810.0,99.64,53397.0
934,5809.0,99.62,53454.0
935,5739.0,98.42,53512.0
936,5787.0,99.25,53569.0
937,5785.0,99.21,53626.0
938,5764.0,98.85,53684.0
939,5665.0,97.15,53741.0
940,5792.0,99.33,53797.0
941,5745.0,98.53,53855.0
942,5770.0,98.96,53912.0
943,5786.0,99.23,53969.0
944,5764.0,98.85,54027.0
945,5786.0,99.23,54084.0
946,5787.0,99.25,54141.0
947,5810.0,99.64,54199.0
948,5764.0,98.85,54256.0
949,5809.0,99.62,54313.0
950,5787.0,99.25,54371.0
951,5787.0,99.25,54428.0
952,5792.0,99.33,54484.0
953,5770.0,98.96,54542.0
954,5839.0,100.14,54599.0
955,5815.0,99.73,54657.0
956,5768.0,98.92,54714.0
957,5763.0,98.84,54771.0
958,5591.0,95.89,54829.0
959,5764.0,98.85,54886.0
960,5786.0,99.23,54943.0
961,5786.0,99.23,55001.0
962,5793.0,99.35,55058.0
963,5770.0,98.96,55114.0
964,5815.0,99.73,55172.0
965,5816.0,99.74,55229.0
966,5792.0,99.33,55286.0
967,5763.0,98.84,55344.0
968,5738.0,98.41,55401.0
969,5785.0,99.21,55458.0
970,5763.0,98.84,55516.0
971,5832.0,100.02,55573.0
972,5639.0,96.71,55630.0
973,5791.0,99.32,55688.0
974,5769.0,98.94,55744.0
975,5769.0,98.94,55801.0
976,5814.0,99.71,55859.0
977,5832.0,100.02,55916.0
978,5832.0,100.02,55973.0
979,5762.0,98.82,56031.0
980,5663.0,97.12,56088.0
981,5785.0,99.21,56145.0
982,5762.0,98.82,56203.0
983,5784.0,99.2,56260.0
984,5785.0,99.21,56317.0
985,5808.0,99.61,56375.0
986,5792.0,99.33,56431.0
987,5791.0,99.32,56488.0
988,5814.0,99.71,56546.0
989,5792.0,99.33,56603.0
990,5785.0,99.21,56660.0
991,5831.0,100.0,56718.0
992,5762.0,98.82,56775.0
993,5762.0,98.82,56833.0
994,5764.0,98.85,56890.0
995,5808.0,99.61,56947.0
996,5761.0,98.8,57005.0
997,5713.0,97.98,57062.0
998,5719.0,98.08,57118.0
999,5814.0,99.71,57176.0
1000,5814.0,99.71,57233.0
1001,5815.0,99.73,57290.0
1002,5791.0,99.32,57348.0
1003,5785.0,99.21,57405.0
1004,5785.0,99.21,57462.0
1005,5784.0,99.2,57520.0
1006,5785.0,99.21,57577.0
1007,5738.0,98.41,57634.0
1008,5830.0,99.98,57692.0
1009,5808.0,99.61,57749.0
1010,5785.0,99.21,57806.0
1011,5784.0,99.2,57864.0
1012,5807.0,99.59,57921.0
1013,5762.0,98.82,57978.0
1014,5738.0,98.41,58036.0
1015,5784.0,99.2,58093.0
1016,5760.0,98.78,58150.0
1017,5783.0,99.18,58208.0
1018,5833.0,100.04,58265.0
1019,5806.0,99.57,58322.0
1020,5761.0,98.8,58380.0
1021,5785.0,99.21,58437.0
1022,5830.0,99.98,58494.0
1023,5808.0,99.61,58552.0
1024,5768.0,98.92,58608.0
1025,5790.0,99.3,58665.0
1026,5743.0,98.49,58723.0
1027,5839.0,100.14,58780.0
1028,5813.0,99.69,58838.0
1029,5790.0,99.3,58895.0
1030,5790.0,99.3,58952.0
1031,5790.0,99.3,59010.0
1032,5767.0,98.9,59067.0
1033,5785.0,99.21,59124.0
1034,5761.0,98.8,59182.0
1035,5808.0,99.61,59239.0
1036,5808.0,99.61,59296.0
1037,5763.0,98.84,59354.0
1038,5807.0,99.59,59411.0
1039,5762.0,98.82,59468.0
1040,5786.0,99.23,59526.0
1041,5738.0,98.41,59583.0
1042,5762.0,98.82,59640.0
1043,5809.0,99.62,59698.0
1044,5787.0,99.25,59755.0
1045,5764.0,98.85,59812.0
1046,5787.0,99.25,59870.0
1047,5763.0,98.84,59927.0
1048,5770.0,98.96,59984.0
1049,5816.0,99.74,60041.0
1050,5770.0,98.96,60098.0
1051,5770.0,98.96,60155.0
1052,5817.0,99.76,60213.0
1053,5772.0,98.99,60270.0
1054,5793.0,99.35,60327.0
1055,5815.0,99.73,60385.0
1056,5790.0,99.3,60442.0
1057,5765.0,98.87,60499.0
1058,5787.0,99.25,60557.0
1059,5765.0,98.87,60614.0
1060,5787.0,99.25,60672.0
1061,5786.0,99.23,60729.0
1062,5764.0,98.85,60786.0
1063,5810.0,99.64,60844.0
1064,5786.0,99.23,60901.0
1065,5832.0,100.02,60958.0
1066,5786.0,99.23,61016.0
1067,5786.0,99.23,61073.0
1068,5764.0,98.85,61130.0
1069,5763.0,98.84,61188.0
1070,5785.0,99.21,61245.0
1071,5809.0,99.62,61302.0
1072,5808.0,99.61,61360.0
1073,5786.0,99.23,61417.0
1074,5786.0,99.23,61474.0
1075,5811.0,99.66,61532.0
1076,5786.0,99.23,61589.0
1077,5792.0,99.33,61646.0
1078,5745.0,98.53,61703.0
1079,5815.0,99.73,61760.0
1080,5769.0,98.94,61817.0
1081,5792.0,99.33,61875.0
1082,5792.0,99.33,61932.0
1083,5744.0,98.51,61989.0
1084,5785.0,99.21,62047.0
1085,5763.0,98.84,62104.0
1086,5786.0,99.23,62161.0
1087,5763.0,98.84,62219.0
1088,5787.0,99.25,62276.0
1089,5809.0,99.62,62333.0
1090,5809.0,99.62,62391.0
1091,5762.0,98.82,62448.0
1092,5808.0,99.61,62505.0
1093,5809.0,99.62,62563.0
1094,5809.0,99.62,62620.0
1095,5809.0,99.62,62678.0
1096,5787.0,99.25,62735.0
1097,5786.0,99.23,62792.0
1098,5763.0,98.84,62850.0
1099,5809.0,99.62,62907.0
1100,5809.0,99.62,62964.0
1101,5808.0,99.61,63022.0
1102,5785.0,99.21,63079.0
1103,5786.0,99.23,63136.0
1104,5809.0,99.62,63194.0
1105,5809.0,99.62,63251.0
1106,5746.0,98.54,63308.0
1107,5793.0,99.35,63365.0
1108,5770.0,98.96,63422.0
1109,5770.0,98.96,63479.0
1110,5769.0,98.94,63537.0
1111,5793.0,99.35,63594.0
1112,5839.0,100.14,63651.0
1113,5793.0,99.35,63709.0
1114,5746.0,98.54,63766.0
1115,5763.0,98.84,63823.0
1116,5765.0,98.87,63881.0
1117,5764.0,98.85,63938.0
1118,5740.0,98.44,63995.0
1119,5836.0,100.09,64053.0
1120,5665.0,97.15,64110.0
1121,5763.0,98.84,64167.0
1122,5835.0,100.07,64225.0
1123,5740.0,98.44,64282.0
1124,5787.0,99.25,64339.0
1125,5788.0,99.26,64397.0
1126,5809.0,99.62,64454.0
1127,5647.0,96.85,64510.0
1128,5793.0,99.35,64568.0
1129,5793.0,99.35,64625.0
1130,5769.0,98.94,64683.0
1131,5770.0,98.96,64740.0
1132,5719.0,98.08,64797.0
1133,5809.0,99.62,64855.0
1134,5689.0,97.57,64912.0
1135,5765.0,98.87,64969.0
1136,5810.0,99.64,65027.0
1137,5763.0,98.84,65084.0
1138,5738.0,98.41,65141.0
1139,5809.0,99.62,65199.0
1140,5522.0,94.7,65256.0
1141,5816.0,99.74,65312.0
1142,5819.0,99.8,65370.0
1143,5817.0,99.76,65427.0
1144,5817.0,99.76,65484.0
1145,5794.0,99.37,65542.0
1146,5818.0,99.78,65599.0
1147,5818.0,99.78,65656.0
1148,5795.0,99.38,65714.0
1149,5722.0,98.13,65771.0
1150,5818.0,99.78,65828.0
1151,5766.0,98.89,65886.0
1152,5765.0,98.87,65943.0
1153,5765.0,98.87,66000.0
1154,5811.0,99.66,66058.0
1155,5811.0,99.66,66115.0
1156,5812.0,99.68,66172.0
1157,5788.0,99.26,66230.0
1158,5788.0,99.26,66287.0
1159,5765.0,98.87,66344.0
1160,5811.0,99.66,66402.0
1161,5837.0,100.1,66459.0
1162,5765.0,98.87,66516.0
1163,5788.0,99.26,66574.0
1164,5787.0,99.25,66631.0
1165,5810.0,99.64,66689.0
1166,5591.0,95.89,66746.0
1167,5747.0,98.56,66802.0
1168,5793.0,99.35,66860.0
1169,5772.0,98.99,66917.0
1170,5816.0,99.74,66974.0
1171,5816.0,99.74,67032.0
1172,5793.0,99.35,67089.0
1173,5771.0,98.97,67146.0
1174,5815.0,99.73,67204.0
1175,5793.0,99.35,67261.0
1176,5763.0,98.84,67318.0
1177,5786.0,99.23,67376.0
1178,5763.0,98.84,67433.0
1179,5809.0,99.62,67490.0
1180,5763.0,98.84,67548.0
1181,5788.0,99.26,67605.0
1182,5764.0,98.85,67662.0
1183,5810.0,99.64,67720.0
1184,5810.0,99.64,67777.0
1185,5738.0,98.41,67834.0
1186,5809.0,99.62,67892.0
1187,5763.0,98.84,67949.0
1188,5809.0,99.62,68006.0
1189,5763.0,98.84,68064.0
1190,5738.0,98.41,68121.0
1191,5786.0,99.23,68178.0
1192,5809.0,99.62,68236.0
1193,5721.0,98.12,68292.0
1194,5769.0,98.94,68349.0
1195,5793.0,99.35,68407.0
1196,5770.0,98.96,68464.0
1197,5793.0,99.35,68521.0
1198,5787.0,99.25,68579.0
1199,5763.0,98.84,68636.0
1200,5810.0,99.64,68694.0
1201,5810.0,99.64,68751.0
1202,5809.0,99.62,68808.0
1203,5786.0,99.23,68866.0
1204,5787.0,99.25,68923.0
1205,5688.0,97.55,68980.0
1206,5786.0,99.23,69038.0
1207,5835.0,100.07,69095.0
1208,5740.0,98.44,69152.0
1209,5785.0,99.21,69210.0
1210,5763.0,98.84,69267.0
1211,5738.0,98.41,69324.0
1212,5763.0,98.84,69382.0
1213,5220.0,89.52,69438.0
1214,5763.0,98.84,69495.0
1215,5588.0,95.83,69553.0
1216,5808.0,99.61,69610.0
1217,5808.0,99.61,69667.0
1218,5808.0,99.61,69725.0
1219,5784.0,99.2,69782.0
1220,5808.0,99.61,69839.0
1221,5808.0,99.61,69897.0
1222,5762.0,98.82,69954.0
1223,5814.0,99.71,70011.0
1224,5769.0,98.94,70068.0
1225,5744.0,98.51,70125.0
1226,5767.0,98.9,70182.0
1227,5814.0,99.71,70240.0
1228,5814.0,99.71,70297.0
1229,5791.0,99.32,70354.0
1230,5791.0,99.32,70412.0
1231,5785.0,99.21,70469.0
1232,5737.0,98.39,70526.0
1233,5763.0,98.84,70584.0
1234,5807.0,99.59,70641.0
1235,5688.0,97.55,70699.0
1236,5763.0,98.84,70756.0
1237,5762.0,98.82,70813.0
1238,5785.0,99.21,70871.0
1239,5785.0,99.21,70928.0
1240,5737.0,98.39,70985.0
1241,5762.0,98.82,71043.0
1242,5791.0,99.32,71100.0
1243,5839.0,100.14,71157.0
1244,5766.0,98.89,71215.0
1245,5766.0,98.89,71271.0
1246,5790.0,99.3,71328.0
1247,5813.0,99.69,71386.0
1248,5813.0,99.69,71443.0
1249,5790.0,99.3,71500.0
1250,5790.0,99.3,71558.0
1251,5813.0,99.69,71615.0
1252,5813.0,99.69,71672.0
1253,5812.0,99.68,71730.0
1254,5784.0,99.2,71787.0
1255,5736.0,98.37,71844.0
1256,5807.0,99.59,71902.0
1257,5807.0,99.59,71959.0
1258,5263.0,90.26,72016.0
1259,5766.0,98.89,72073.0
1260,5767.0,98.9,72130.0
1261,5839.0,100.14,72187.0
1262,5768.0,98.92,72245.0
1263,5718.0,98.06,72302.0
1264,5766.0,98.89,72359.0
1265,5762.0,98.82,72417.0
1266,5784.0,99.2,72474.0
1267,5537.0,94.96,72531.0
1268,5831.0,100.0,72589.0
1269,5737.0,98.39,72646.0
1270,5834.0,100.05,72704.0
1271,5785.0,99.21,72761.0
1272,5786.0,99.23,72818.0
1273,5786.0,99.23,72876.0
1274,5786.0,99.23,72933.0
1275,5762.0,98.82,72990.0
1276,5786.0,99.23,73048.0
1277,5739.0,98.42,73105.0
1278,5793.0,99.35,73162.0
1279,5792.0,99.33,73219.0
1280,5815.0,99.73,73276.0
1281,5815.0,99.73,73333.0
1282,5816.0,99.74,73391.0
1283,5771.0,98.97,73448.0
1284,5794.0,99.37,73505.0
1285,5816.0,99.74,73563.0
1286,5815.0,99.73,73620.0
1287,5770.0,98.96,73677.0
1288,5793.0,99.35,73735.0
1289,5811.0,99.66,73792.0
1290,5787.0,99.25,73849.0
1291,5810.0,99.64,73907.0
1292,5786.0,99.23,73964.0
1293,5764.0,98.85,74021.0
1294,5787.0,99.25,74079.0
1295,5787.0,99.25,74136.0
1296,5763.0,98.84,74193.0
1297,5764.0,98.85,74251.0
1298,5787.0,99.25,74308.0
1299,5763.0,98.84,74365.0
1300,5810.0,99.64,74423.0
1301,5713.0,97.98,74480.0
1302,5763.0,98.84,74537.0
1303,5763.0,98.84,74595.0
1304,5833.0,100.04,74652.0
1305,5810.0,99.64,74710.0
1306,5768.0,98.92,74766.0
1307,5770.0,98.96,74823.0
1308,5746.0,98.54,74881.0
1309,5771.0,98.97,74938.0
1310,5746.0,98.54,74995.0
1311,5788.0,99.26,75053.0
1312,5789.0,99.28,75110.0
1313,5789.0,99.28,75167.0
1314,5838.0,100.12,75225.0
1315,5617.0,96.33,75282.0
1316,5812.0,99.68,75339.0
1317,5812.0,99.68,75397.0
1318,5766.0,98.89,75454.0
1319,5766.0,98.89,75511.0
1320,5742.0,98.48,75569.0
1321,5767.0,98.9,75626.0
1322,5788.0,99.26,75683.0
1323,5673.0,97.29,75741.0
1324,5672.0,97.27,75797.0
1325,5795.0,99.38,75854.0
1326,5771.0,98.97,75912.0
1327,5794.0,99.37,75969.0
1328,5811.0,99.66,76026.0
1329,5811.0,99.66,76084.0
1330,5765.0,98.87,76141.0
1331,5788.0,99.26,76198.0
1332,5787.0,99.25,76256.0
1333,5834.0,100.05,76313.0
1334,5787.0,99.25,76370.0
1335,5788.0,99.26,76428.0
1336,5788.0,99.26,76485.0
1337,5788.0,99.26,76542.0
1338,5691.0,97.6,76600.0
1339,5764.0,98.85,76657.0
1340,5833.0,100.04,76715.0
1341,5787.0,99.25,76772.0
1342,5787.0,99.25,76829.0
1343,5787.0,99.25,76887.0
1344,5764.0,98.85,76944.0
1345,5765.0,98.87,77001.0
1346,5788.0,99.26,77059.0
1347,5813.0,99.69,77116.0
1348,5671.0,97.26,77172.0
1349,5770.0,98.96,77230.0
1350,5770.0,98.96,77287.0
1351,5769.0,98.94,77344.0
1352,5739.0,98.42,77402.0
1353,5810.0,99.64,77459.0
1354,5788.0,99.26,77516.0
1355,5764.0,98.85,77574.0
1356,5765.0,98.87,77631.0
1357,5765.0,98.87,77688.0
1358,5740.0,98.44,77746.0
1359,5810.0,99.64,77803.0
1360,5787.0,99.25,77860.0
1361,5787.0,99.25,77918.0
1362,5765.0,98.87,77975.0
1363,5787.0,99.25,78032.0
1364,5764.0,98.85,78090.0
1365,5833.0,100.04,78147.0
1366,5811.0,99.66,78204.0
1367,5788.0,99.26,78262.0
1368,5764.0,98.85,78319.0
1369,5816.0,99.74,78376.0
1370,5771.0,98.97,78433.0
1371,5817.0,99.76,78490.0
1372,5794.0,99.37,78547.0
1373,5840.0,100.16,78605.0
1374,5794.0,99.37,78662.0
1375,5771.0,98.97,78720.0
1376,5772.0,98.99,78777.0
1377,5817.0,99.76,78834.0
1378,5816.0,99.74,78892.0
1379,5817.0,99.76,78949.0
1380,5843.0,100.21,79006.0
1381,5771.0,98.97,79064.0
1382,5746.0,98.54,79121.0
1383,5811.0,99.66,79178.0
1384,5811.0,99.66,79236.0
1385,5811.0,99.66,79293.0
1386,5788.0,99.26,79350.0
1387,5787.0,99.25,79408.0
1388,5811.0,99.66,79465.0
1389,5812.0,99.68,79522.0
1390,5811.0,99.66,79580.0
1391,5568.0,95.49,79637.0
1392,5788.0,99.26,79694.0
1393,5765.0,98.87,79752.0
1394,5835.0,100.07,79809.0
1395,5766.0,98.89,79866.0
1396,5811.0,99.66,79924.0
1397,5811.0,99.66,79981.0
1398,5788.0,99.26,80038.0
1399,5789.0,99.28,80096.0
1400,5789.0,99.28,80153.0
1401,5789.0,99.28,80210.0
1402,5766.0,98.89,80268.0
1403,5794.0,99.37,80324.0
1404,5795.0,99.38,80381.0
1405,5747.0,98.56,80439.0
1406,5818.0,99.78,80496.0
1407,5772.0,98.99,80553.0
1408,5772.0,98.99,80611.0
1409,5244.0,89.93,80668.0
1410,5788.0,99.26,80726.0
1411,5789.0,99.28,80783.0
1412,5740.0,98.44,80840.0
1413,5771.0,98.97,80897.0
1414,5795.0,99.38,80954.0
1415,5771.0,98.97,81011.0
1416,5771.0,98.97,81069.0
1417,5747.0,98.56,81126.0
1418,5765.0,98.87,81183.0
1419,5788.0,99.26,81241.0
1420,5788.0,99.26,81298.0
1421,5689.0,97.57,81355.0
1422,5766.0,98.89,81413.0
1423,5641.0,96.74,81470.0
1424,5765.0,98.87,81527.0
1425,5789.0,99.28,81585.0
1426,5788.0,99.26,81642.0
1427,5696.0,97.69,81698.0
1428,5771.0,98.97,81756.0
1429,5817.0,99.76,81813.0
1430,5771.0,98.97,81870.0
1431,5771.0,98.97,81928.0
1432,5795.0,99.38,81985.0
1433,5817.0,99.76,82042.0
1434,5817.0,99.76,82100.0
1435,5740.0,98.44,82157.0
1436,5766.0,98.89,82214.0
1437,5591.0,95.89,82272.0
1438,5741.0,98.46,82329.0
1439,5765.0,98.87,82386.0
1440,5811.0,99.66,82444.0
1441,5716.0,98.03,82501.0
1442,5788.0,99.26,82558.0
1443,5789.0,99.28,82616.0
1444,5795.0,99.38,82673.0
1445,5794.0,99.37,82729.0
1446,5746.0,98.54,82787.0
1447,5794.0,99.37,82844.0
1448,5746.0,98.54,82902.0
1449,5817.0,99.76,82959.0
1450,5794.0,99.37,83016.0
1451,5740.0,98.44,83074.0
1452,5812.0,99.68,83131.0
1453,5765.0,98.87,83188.0
1454,5765.0,98.87,83246.0
1455,5789.0,99.28,83303.0
1456,5789.0,99.28,83360.0
1457,5765.0,98.87,83418.0
1458,5788.0,99.26,83475.0
1459,5788.0,99.26,83532.0
1460,5765.0,98.87,83590.0
1461,5810.0,99.64,83647.0
1462,5766.0,98.89,83704.0
1463,5788.0,99.26,83762.0
1464,5766.0,98.89,83819.0
1465,5765.0,98.87,83876.0
1466,5746.0,98.54,83933.0
1467,5794.0,99.37,83990.0
1468,5722.0,98.13,84047.0
1469,5794.0,99.37,84105.0
1470,5843.0,100.21,84162.0
1471,5795.0,99.38,84219.0
1472,5817.0,99.76,84277.0
1473,5843.0,100.21,84334.0
1474,5794.0,99.37,84391.0
1475,5817.0,99.76,84449.0
1476,5745.0,98.53,84506.0
1477,5765.0,98.87,84563.0
1478,5788.0,99.26,84621.0
1479,5810.0,99.64,84678.0
1480,5788.0,99.26,84736.0
1481,5787.0,99.25,84793.0
1482,5810.0,99.64,84850.0
1483,5810.0,99.64,84908.0
1484,5811.0,99.66,84965.0
1485,5787.0,99.25,85022.0
1486,5690.0,97.58,85080.0
1487,5811.0,99.66,85137.0
1488,5788.0,99.26,85194.0
1489,5787.0,99.25,85252.0
1490,5740.0,98.44,85309.0
1491,5097.0,87.41,85365.0
1492,5640.0,96.73,85423.0
1493,5834.0,100.05,85480.0
1494,5765.0,98.87,85537.0
1495,5789.0,99.28,85595.0
1496,5810.0,99.64,85652.0
1497,5765.0,98.87,85709.0
1498,5764.0,98.85,85767.0
1499,5811.0,99.66,85824.0
1500,5765.0,98.87,85881.0
1501,5746.0,98.54,85938.0
1502,5771.0,98.97,85995.0
1503,5772.0,98.99,86052.0
1504,5795.0,99.38,86110.0
1505,5794.0,99.37,86167.0
1506,5771.0,98.97,86224.0
1507,5740.0,98.44,86282.0
1508,5811.0,99.66,86339.0
1509,5788.0,99.26,86396.0
1510,5592.0,95.9,86454.0
1511,5764.0,98.85,86511.0
1512,5248.0,90.0,86567.0
1513,5811.0,99.66,86625.0
1514,5241.0,89.88,86682.0
1515,5741.0,98.46,86739.0
1516,5770.0,98.96,86796.0
1517,5817.0,99.76,86853.0
1518,5771.0,98.97,86910.0
1519,5817.0,99.76,86968.0
1520,5844.0,100.22,87025.0
1521,5841.0,100.17,87083.0
1522,5836.0,100.09,87141.0
1523,5789.0,99.28,87198.0
1524,5817.0,99.76,87256.0
1525,5771.0,98.97,87312.0
1526,5771.0,98.97,87369.0
1527,5770.0,98.96,87427.0
1528,5772.0,98.99,87484.0
1529,5844.0,100.22,87541.0
1530,5794.0,99.37,87599.0
1531,5795.0,99.38,87656.0
1532,5772.0,98.99,87713.0
1533,5837.0,100.1,87771.0
1534,5747.0,98.56,87828.0
1535,5789.0,99.28,87885.0
1536,5766.0,98.89,87943.0
1537,5789.0,99.28,88000.0
1538,5789.0,99.28,88057.0
1539,5765.0,98.87,88115.0
1540,5765.0,98.87,88172.0
1541,5764.0,98.85,88229.0
1542,5812.0,99.68,88287.0
1543,5788.0,99.26,88344.0
1544,5717.0,98.05,88401.0
1545,5764.0,98.85,88459.0
1546,5765.0,98.87,88516.0
1547,5812.0,99.68,88573.0
1548,5771.0,98.97,88630.0
1549,5746.0,98.54,88687.0
1550,5794.0,99.37,88744.0
1551,5771.0,98.97,88802.0
1552,5573.0,95.58,88859.0
1553,5788.0,99.26,88916.0
1554,5765.0,98.87,88974.0
1555,5788.0,99.26,89031.0
1556,5811.0,99.66,89089.0
1557,5741.0,98.46,89146.0
1558,5766.0,98.89,89203.0
1559,5837.0,100.1,89261.0
1560,5788.0,99.26,89318.0
1561,5740.0,98.44,89375.0
1562,5788.0,99.26,89433.0
1563,5788.0,99.26,89490.0
1564,5788.0,99.26,89547.0
1565,5788.0,99.26,89605.0
1566,5765.0,98.87,89662.0
1567,5811.0,99.66,89719.0
1568,5747.0,98.56,89776.0
1569,5844.0,100.22,89833.0
1570,5818.0,99.78,89891.0
1571,5747.0,98.56,89948.0
1572,5818.0,99.78,90005.0
1573,5795.0,99.38,90062.0
1574,5248.0,90.0,90120.0
1575,5811.0,99.66,90177.0
1576,5838.0,100.12,90234.0
1577,5766.0,98.89,90292.0
1578,5789.0,99.28,90349.0
1579,5789.0,99.28,90406.0
1580,5838.0,100.12,90464.0
1581,5766.0,98.89,90521.0
1582,5812.0,99.68,90578.0
1583,5715.0,98.01,90636.0
1584,5766.0,98.89,90693.0
1585,5722.0,98.13,90749.0
1586,5773.0,99.01,90807.0
1587,5772.0,98.99,90864.0
1588,5771.0,98.97,90921.0
1589,5844.0,100.22,90979.0
1590,5844.0,100.22,91036.0
1591,5817.0,99.76,91094.0
1592,5748.0,98.58,91151.0
1593,5795.0,99.38,91208.0
1594,5747.0,98.56,91266.0
1595,5767.0,98.9,91323.0
1596,5838.0,100.12,91380.0
1597,5812.0,99.68,91438.0
1598,5741.0,98.46,91495.0
1599,5789.0,99.28,91552.0
1600,5741.0,98.46,91610.0
1601,5812.0,99.68,91667.0
1602,5789.0,99.28,91724.0
1603,5223.0,89.57,91781.0
1604,5795.0,99.38,91838.0
1605,5818.0,99.78,91895.0
1606,5771.0,98.97,91953.0
1607,5792.0,99.33,92010.0
1608,5789.0,99.28,92067.0
1609,5766.0,98.89,92125.0
1610,5812.0,99.68,92182.0
1611,5789.0,99.28,92239.0
1612,5765.0,98.87,92297.0
1613,5766.0,98.89,92354.0
1614,5835.0,100.07,92411.0
1615,5765.0,98.87,92469.0
1616,5789.0,99.28,92526.0
1617,5811.0,99.66,92583.0
1618,5592.0,95.9,92641.0
1619,5811.0,99.66,92698.0
1620,5766.0,98.89,92755.0
1621,5766.0,98.89,92813.0
1622,5811.0,99.66,92870.0
1623,5794.0,99.37,92926.0
1624,5795.0,99.38,92984.0
1625,5795.0,99.38,93041.0
1626,5817.0,99.76,93099.0
1627,5818.0,99.78,93156.0
1628,5817.0,99.76,93213.0
1629,5818.0,99.78,93271.0
1630,5771.0,98.97,93328.0
1631,5771.0,98.97,93385.0
1632,5770.0,98.96,93443.0
1633,5789.0,99.28,93500.0
1634,5766.0,98.89,93557.0
1635,5837.0,100.1,93615.0
1636,5787.0,99.25,93672.0
1637,5812.0,99.68,93729.0
1638,5837.0,100.1,93787.0
1639,5766.0,98.89,93844.0
1640,5765.0,98.87,93901.0
1641,5766.0,98.89,93959.0
1642,5766.0,98.89,94016.0
1643,5789.0,99.28,94073.0
1644,5790.0,99.3,94131.0
1645,5811.0,99.66,94188.0
1646,5789.0,99.28,94245.0
1647,5789.0,99.28,94303.0
1648,5812.0,99.68,94360.0
1649,5766.0,98.89,94417.0
1650,5788.0,99.26,94475.0
1651,5790.0,99.3,94532.0
1652,5789.0,99.28,94589.0
1653,5789.0,99.28,94647.0
1654,5772.0,98.99,94704.0
1655,5817.0,99.76,94761.0
1656,5772.0,98.99,94818.0
1657,5772.0,98.99,94875.0
1658,5817.0,99.76,94932.0
1659,5771.0,98.97,94990.0
1660,5840.0,100.16,95047.0
1661,5817.0,99.76,95105.0
1662,5771.0,98.97,95162.0
1663,5841.0,100.17,95219.0
1664,5817.0,99.76,95277.0
1665,5843.0,100.21,95334.0
1666,5772.0,98.99,95391.0
1667,5772.0,98.99,95449.0
1668,5721.0,98.12,95506.0
1669,5666.0,97.17,95563.0
1670,5788.0,99.26,95621.0
1671,5767.0,98.9,95678.0
1672,5766.0,98.89,95735.0
1673,5811.0,99.66,95793.0
1674,5812.0,99.68,95850.0
1675,5765.0,98.87,95907.0
1676,5788.0,99.26,95965.0
1677,5811.0,99.66,96022.0
1678,5788.0,99.26,96079.0
1679,5811.0,99.66,96137.0
1680,5811.0,99.66,96194.0
1681,5622.0,96.42,96251.0
1682,5771.0,98.97,96308.0
1683,5817.0,99.76,96365.0
1684,5817.0,99.76,96422.0
1685,5817.0,99.76,96480.0
1686,5771.0,98.97,96537.0
1687,5794.0,99.37,96594.0
1688,5772.0,98.99,96652.0
1689,5839.0,100.14,96709.0
1690,5817.0,99.76,96766.0
1691,5793.0,99.35,96824.0
1692,5770.0,98.96,96881.0
1693,5765.0,98.87,96939.0
1694,5787.0,99.25,96996.0
1695,5787.0,99.25,97053.0
1696,5787.0,99.25,97111.0
1697,5787.0,99.25,97168.0
1698,5786.0,99.23,97225.0
1699,5738.0,98.41,97283.0
1700,5764.0,98.85,97340.0
1701,5764.0,98.85,97397.0
1702,5764.0,98.85,97455.0
1703,5763.0,98.84,97512.0
