Index,deltaT_us,distance_cm,timestamp_ms
348,2854.0,48.95,18888.0
349,2847.0,48.83,18942.0
350,2848.0,48.84,18997.0
351,2849.0,48.86,19051.0
352,2848.0,48.84,19105.0
353,2850.0,48.88,19160.0
354,2850.0,48.88,19214.0
355,2848.0,48.84,19268.0
356,2848.0,48.84,19322.0
357,2850.0,48.88,19377.0
358,2847.0,48.83,19431.0
359,2849.0,48.86,19485.0
360,2850.0,48.88,19539.0
361,2848.0,48.84,19594.0
362,2847.0,48.83,19648.0
363,2849.0,48.86,19702.0
364,2848.0,48.84,19757.0
365,2849.0,48.86,19811.0
366,2850.0,48.88,19865.0
367,2848.0,48.84,19919.0
368,2848.0,48.84,19974.0
369,2850.0,48.88,20028.0
370,2850.0,48.88,20082.0
371,2848.0,48.84,20136.0
372,2853.0,48.93,20191.0
373,2853.0,48.93,20245.0
374,2853.0,48.93,20299.0
375,2853.0,48.93,20354.0
376,2854.0,48.95,20408.0
377,2854.0,48.95,20463.0
378,2849.0,48.86,20517.0
379,2848.0,48.84,20572.0
380,2848.0,48.84,20626.0
381,2850.0,48.88,20680.0
382,2849.0,48.86,20734.0
383,2850.0,48.88,20789.0
384,2848.0,48.84,20843.0
385,2849.0,48.86,20897.0
386,2849.0,48.86,20952.0
387,2850.0,48.88,21006.0
388,2849.0,48.86,21060.0
389,2847.0,48.83,21114.0
390,2849.0,48.86,21169.0
391,2850.0,48.88,21223.0
392,2848.0,48.84,21277.0
393,2848.0,48.84,21331.0
394,2848.0,48.84,21386.0
395,2850.0,48.88,21440.0
396,2850.0,48.88,21494.0
397,2848.0,48.84,21549.0
398,2849.0,48.86,21603.0
399,2847.0,48.83,21657.0
400,2853.0,48.93,21711.0
401,2856.0,48.98,21766.0
402,2854.0,48.95,21820.0
403,2853.0,48.93,21874.0
404,2854.0,48.95,21928.0
405,2853.0,48.93,21984.0
406,2847.0,48.83,22038.0
407,2849.0,48.86,22092.0
408,2850.0,48.88,22147.0
409,2850.0,48.88,22201.0
410,2847.0,48.83,22255.0
411,2848.0,48.84,22309.0
412,2847.0,48.83,22364.0
413,2849.0,48.86,22418.0
414,2850.0,48.88,22472.0
415,2847.0,48.83,22526.0
