Index,deltaT_us,distance_cm,timestamp_ms
148,1747.0,29.96,7862.0
149,1749.0,30.0,7915.0
150,1747.0,29.96,7968.0
151,1747.0,29.96,8022.0
152,1750.0,30.01,8075.0
153,1747.0,29.96,8128.0
154,1747.0,29.96,8181.0
155,1747.0,29.96,8235.0
156,1754.0,30.08,8287.0
157,1754.0,30.08,8340.0
158,1754.0,30.08,8393.0
159,1748.0,29.98,8446.0
160,1748.0,29.98,8500.0
161,1748.0,29.98,8553.0
162,1747.0,29.96,8606.0
163,1747.0,29.96,8659.0
164,1748.0,29.98,8713.0
165,1750.0,30.01,8766.0
166,1750.0,30.01,8819.0
167,1756.0,30.12,8871.0
168,1757.0,30.13,8925.0
169,1755.0,30.1,8978.0
170,1749.0,30.0,9031.0
171,1748.0,29.98,9084.0
172,1748.0,29.98,9138.0
173,1748.0,29.98,9191.0
174,1748.0,29.98,9244.0
175,1747.0,29.96,9297.0
176,1748.0,29.98,9351.0
177,1749.0,30.0,9404.0
178,1754.0,30.08,9456.0
179,1755.0,30.1,9509.0
180,1754.0,30.08,9563.0
181,1748.0,29.98,9616.0
182,1748.0,29.98,9669.0
183,1748.0,29.98,9722.0
184,1748.0,29.98,9776.0
185,1749.0,30.0,9829.0
186,1749.0,30.0,9882.0
187,1748.0,29.98,9935.0
188,1755.0,30.1,9989.0
189,1754.0,30.08,10041.0
190,1753.0,30.06,10094.0
191,1755.0,30.1,10147.0
192,1754.0,30.08,10201.0
193,1749.0,30.0,10254.0
194,1748.0,29.98,10307.0
195,1749.0,30.0,10360.0
196,1749.0,30.0,10414.0
197,1748.0,29.98,10467.0
198,1747.0,29.96,10520.0
199,1748.0,29.98,10573.0
200,1749.0,30.0,10627.0
201,1749.0,30.0,10680.0
202,1748.0,29.98,10733.0
203,1749.0,30.0,10786.0
204,1748.0,29.98,10840.0
205,1748.0,29.98,10893.0
206,1748.0,29.98,10946.0
207,1749.0,30.0,10999.0
208,1754.0,30.08,11052.0
209,1754.0,30.08,11105.0
210,1756.0,30.12,11158.0
211,1755.0,30.1,11211.0
212,1755.0,30.1,11265.0
213,1748.0,29.98,11318.0
214,1748.0,29.98,11371.0
215,1748.0,29.98,11424.0
216,1748.0,29.98,11478.0
217,1748.0,29.98,11531.0
218,1748.0,29.98,11584.0
219,1748.0,29.98,11637.0
220,1748.0,29.98,11691.0
221,1750.0,30.01,11744.0
222,1748.0,29.98,11797.0
223,1748.0,29.98,11850.0
224,1748.0,29.98,11904.0
225,1748.0,29.98,11957.0
226,1748.0,29.98,12010.0
227,1748.0,29.98,12063.0
228,1753.0,30.06,12116.0
229,1754.0,30.08,12169.0
230,1754.0,30.08,12222.0
231,1753.0,30.06,12275.0
232,1754.0,30.08,12328.0
233,1749.0,30.0,12382.0
234,1748.0,29.98,12435.0
235,1748.0,29.98,12488.0
236,1748.0,29.98,12541.0
237,1747.0,29.96,12595.0
238,1748.0,29.98,12648.0
239,1747.0,29.96,12701.0
240,1748.0,29.98,12754.0
241,1748.0,29.98,12808.0
242,1748.0,29.98,12861.0
243,1748.0,29.98,12914.0
244,1748.0,29.98,12967.0
245,1749.0,30.0,13021.0
246,1748.0,29.98,13074.0
247,1748.0,29.98,13127.0
248,1754.0,30.08,13179.0
249,1754.0,30.08,13233.0
250,1757.0,30.13,13286.0
251,1755.0,30.1,13339.0
252,1755.0,30.1,13392.0
253,1750.0,30.01,13446.0
254,1750.0,30.01,13499.0
255,1751.0,30.03,13552.0
256,1750.0,30.01,13605.0
257,1751.0,30.03,13659.0
258,1751.0,30.03,13712.0
259,1751.0,30.03,13765.0
260,1750.0,30.01,13818.0
261,1749.0,30.0,13872.0
262,1749.0,30.0,13925.0
263,1751.0,30.03,13978.0
264,1750.0,30.01,14031.0
265,1750.0,30.01,14085.0
266,1750.0,30.01,14138.0
267,1748.0,29.98,14191.0
268,1756.0,30.12,14244.0
269,1755.0,30.1,14297.0
270,1754.0,30.08,14350.0
271,1754.0,30.08,14403.0
272,1755.0,30.1,14456.0
273,1755.0,30.1,14510.0
274,1748.0,29.98,14563.0
275,1751.0,30.03,14616.0
276,1748.0,29.98,14669.0
277,1748.0,29.98,14723.0
278,1748.0,29.98,14776.0
279,1748.0,29.98,14829.0
280,1748.0,29.98,14882.0
281,1748.0,29.98,14936.0
282,1749.0,30.0,14989.0
283,1748.0,29.98,15042.0
284,1748.0,29.98,15095.0
285,1747.0,29.96,15149.0
286,1748.0,29.98,15202.0
287,1748.0,29.98,15255.0
288,1749.0,30.0,15308.0
289,1755.0,30.1,15361.0
290,1754.0,30.08,15414.0
291,1753.0,30.06,15467.0
292,1754.0,30.08,15520.0
293,1754.0,30.08,15574.0
294,1748.0,29.98,15627.0
295,1748.0,29.98,15680.0
296,1748.0,29.98,15733.0
297,1747.0,29.96,15787.0
298,1748.0,29.98,15840.0
299,1748.0,29.98,15893.0
300,1748.0,29.98,15946.0
301,1747.0,29.96,16000.0
302,1748.0,29.98,16053.0
303,1748.0,29.98,16106.0
304,1747.0,29.96,16159.0
305,1747.0,29.96,16212.0
306,1748.0,29.98,16266.0
307,1748.0,29.98,16319.0
308,1748.0,29.98,16372.0
309,1748.0,29.98,16425.0
310,1754.0,30.08,16478.0
311,1754.0,30.08,16531.0
312,1753.0,30.06,16584.0
313,1754.0,30.08,16637.0
314,1754.0,30.08,16691.0
315,1750.0,30.01,16744.0
316,1747.0,29.96,16797.0
317,1748.0,29.98,16850.0
318,1750.0,30.01,16904.0
319,1748.0,29.98,16957.0
320,1750.0,30.01,17010.0
321,1750.0,30.01,17063.0
322,1751.0,30.03,17117.0
323,1750.0,30.01,17170.0
324,1750.0,30.01,17223.0
325,1750.0,30.01,17276.0
326,1750.0,30.01,17330.0
327,1750.0,30.01,17383.0
328,1750.0,30.01,17436.0
329,1750.0,30.01,17489.0
330,1754.0,30.08,17542.0
331,1754.0,30.08,17595.0
332,1754.0,30.08,17648.0
333,1754.0,30.08,17701.0
334,1754.0,30.08,17755.0
335,1748.0,29.98,17808.0
336,1751.0,30.03,17861.0
337,1750.0,30.01,17914.0
338,1750.0,30.01,17968.0
339,1750.0,30.01,18021.0
340,1747.0,29.96,18074.0
341,1747.0,29.96,18127.0
342,1750.0,30.01,18181.0
343,1750.0,30.01,18234.0
344,1751.0,30.03,18287.0
345,1750.0,30.01,18340.0
346,1749.0,30.0,18394.0
347,1750.0,30.01,18447.0
348,1748.0,29.98,18500.0
349,1747.0,29.96,18553.0
350,1754.0,30.08,18606.0
351,1753.0,30.06,18659.0
352,1754.0,30.08,18712.0
353,1753.0,30.06,18765.0
354,1756.0,30.12,18819.0
355,1751.0,30.03,18872.0
356,1747.0,29.96,18925.0
357,1747.0,29.96,18978.0
358,1747.0,29.96,19032.0
359,1748.0,29.98,19085.0
360,1748.0,29.98,19138.0
361,1749.0,30.0,19191.0
362,1748.0,29.98,19245.0
363,1748.0,29.98,19298.0
364,1749.0,30.0,19351.0
365,1748.0,29.98,19404.0
366,1747.0,29.96,19458.0
367,1748.0,29.98,19511.0
368,1747.0,29.96,19564.0
369,1747.0,29.96,19617.0
370,1754.0,30.08,19671.0
371,1754.0,30.08,19723.0
372,1754.0,30.08,19776.0
373,1754.0,30.08,19829.0
374,1754.0,30.08,19883.0
375,1754.0,30.08,19936.0
376,1748.0,29.98,19989.0
377,1747.0,29.96,20042.0
378,1747.0,29.96,20096.0
379,1747.0,29.96,20149.0
380,1748.0,29.98,20202.0
381,1748.0,29.98,20255.0
382,1747.0,29.96,20308.0
383,1750.0,30.01,20362.0
384,1748.0,29.98,20415.0
385,1747.0,29.96,20468.0
386,1750.0,30.01,20521.0
387,1747.0,29.96,20575.0
388,1748.0,29.98,20628.0
389,1748.0,29.98,20681.0
390,1748.0,29.98,20734.0
391,1753.0,30.06,20787.0
392,1753.0,30.06,20840.0
393,1753.0,30.06,20893.0
394,1754.0,30.08,20946.0
395,1753.0,30.06,21000.0
396,1747.0,29.96,21053.0
397,1750.0,30.01,21106.0
398,1747.0,29.96,21159.0
399,1747.0,29.96,21213.0
400,1750.0,30.01,21266.0
401,1747.0,29.96,21319.0
402,1749.0,30.0,21372.0
403,1747.0,29.96,21426.0
404,1747.0,29.96,21479.0
405,1748.0,29.98,21532.0
406,1749.0,30.0,21585.0
407,1748.0,29.98,21639.0
408,1748.0,29.98,21692.0
409,1748.0,29.98,21745.0
410,1754.0,30.08,21798.0
411,1754.0,30.08,21851.0
412,1754.0,30.08,21904.0
413,1753.0,30.06,21957.0
414,1756.0,30.12,22010.0
415,1754.0,30.08,22064.0
416,1747.0,29.96,22117.0
417,1747.0,29.96,22170.0
418,1748.0,29.98,22223.0
419,1747.0,29.96,22277.0
420,1748.0,29.98,22330.0
421,1747.0,29.96,22383.0
422,1747.0,29.96,22436.0
423,1747.0,29.96,22490.0
424,1748.0,29.98,22543.0
425,1748.0,29.98,22596.0
426,1748.0,29.98,22649.0
427,1747.0,29.96,22703.0
428,1747.0,29.96,22756.0
429,1747.0,29.96,22809.0
430,1747.0,29.96,22862.0
431,1754.0,30.08,22915.0
432,1754.0,30.08,22968.0
433,1754.0,30.08,23021.0
434,1753.0,30.06,23074.0
435,1754.0,30.08,23128.0
436,1748.0,29.98,23181.0
437,1748.0,29.98,23234.0
438,1749.0,30.0,23287.0
439,1750.0,30.01,23341.0
440,1748.0,29.98,23394.0
441,1748.0,29.98,23447.0
442,1747.0,29.96,23500.0
443,1748.0,29.98,23554.0
444,1750.0,30.01,23607.0
445,1747.0,29.96,23660.0
446,1748.0,29.98,23713.0
447,1747.0,29.96,23767.0
448,1749.0,30.0,23820.0
449,1750.0,30.01,23873.0
450,1748.0,29.98,23926.0
451,1756.0,30.12,23980.0
452,1756.0,30.12,24032.0
453,1757.0,30.13,24085.0
454,1756.0,30.12,24138.0
455,1756.0,30.12,24192.0
456,1757.0,30.13,24245.0
457,1756.0,30.12,24298.0
458,1750.0,30.01,24351.0
459,1750.0,30.01,24404.0
460,1748.0,29.98,24458.0
461,1748.0,29.98,24511.0
462,1750.0,30.01,24564.0
463,1750.0,30.01,24617.0
464,1748.0,29.98,24671.0
465,1748.0,29.98,24724.0
466,1748.0,29.98,24777.0
467,1747.0,29.96,24830.0
468,1750.0,30.01,24884.0
469,1749.0,30.0,24937.0
470,1747.0,29.96,24990.0
471,1750.0,30.01,25043.0
472,1748.0,29.98,25097.0
473,1754.0,30.08,25150.0
474,1754.0,30.08,25202.0
475,1753.0,30.06,25255.0
476,1754.0,30.08,25309.0
477,1756.0,30.12,25362.0
478,1756.0,30.12,25415.0
479,1748.0,29.98,25468.0
480,1750.0,30.01,25522.0
481,1747.0,29.96,25575.0
482,1748.0,29.98,25628.0
483,1747.0,29.96,25681.0
484,1748.0,29.98,25735.0
485,1748.0,29.98,25788.0
486,1748.0,29.98,25841.0
487,1747.0,29.96,25894.0
488,1747.0,29.96,25948.0
489,1747.0,29.96,26001.0
490,1747.0,29.96,26054.0
491,1747.0,29.96,26107.0
492,1747.0,29.96,26161.0
493,1747.0,29.96,26214.0
494,1754.0,30.08,26266.0
495,1753.0,30.06,26319.0
496,1753.0,30.06,26373.0
497,1753.0,30.06,26426.0
498,1753.0,30.06,26479.0
499,1747.0,29.96,26532.0
500,1748.0,29.98,26586.0
501,1747.0,29.96,26639.0
502,1747.0,29.96,26692.0
503,1748.0,29.98,26745.0
504,1748.0,29.98,26799.0
505,1748.0,29.98,26852.0
506,1747.0,29.96,26905.0
507,1748.0,29.98,26958.0
508,1747.0,29.96,27012.0
509,1748.0,29.98,27065.0
510,1747.0,29.96,27118.0
511,1747.0,29.96,27171.0
512,1747.0,29.96,27225.0
513,1748.0,29.98,27278.0
514,1753.0,30.06,27330.0
515,1752.0,30.05,27383.0
516,1752.0,30.05,27437.0
517,1754.0,30.08,27490.0
518,1753.0,30.06,27543.0
519,1747.0,29.96,27596.0
520,1747.0,29.96,27650.0
521,1747.0,29.96,27703.0
522,1747.0,29.96,27756.0
523,1748.0,29.98,27809.0
524,1747.0,29.96,27863.0
525,1747.0,29.96,27916.0
526,1749.0,30.0,27969.0
527,1748.0,29.98,28022.0
528,1747.0,29.96,28076.0
529,1748.0,29.98,28129.0
530,1747.0,29.96,28182.0
531,1747.0,29.96,28235.0
532,1747.0,29.96,28289.0
533,1747.0,29.96,28342.0
534,1753.0,30.06,28394.0
535,1754.0,30.08,28447.0
536,1753.0,30.06,28500.0
537,1753.0,30.06,28554.0
538,1754.0,30.08,28607.0
539,1747.0,29.96,28660.0
540,1747.0,29.96,28713.0
541,1747.0,29.96,28767.0
542,1747.0,29.96,28820.0
543,1748.0,29.98,28873.0
544,1747.0,29.96,28926.0
545,1749.0,30.0,28980.0
546,1747.0,29.96,29033.0
547,1748.0,29.98,29086.0
548,1747.0,29.96,29139.0
549,1747.0,29.96,29193.0
550,1747.0,29.96,29246.0
551,1747.0,29.96,29299.0
552,1748.0,29.98,29352.0
553,1748.0,29.98,29406.0
554,1754.0,30.08,29458.0
555,1754.0,30.08,29511.0
556,1753.0,30.06,29564.0
557,1753.0,30.06,29618.0
558,1753.0,30.06,29671.0
559,1748.0,29.98,29724.0
560,1748.0,29.98,29777.0
561,1748.0,29.98,29831.0
562,1750.0,30.01,29884.0
563,1748.0,29.98,29937.0
564,1751.0,30.03,29990.0
565,1748.0,29.98,30044.0
566,1747.0,29.96,30097.0
567,1750.0,30.01,30150.0
568,1749.0,30.0,30203.0
569,1751.0,30.03,30257.0
570,1750.0,30.01,30310.0
571,1748.0,29.98,30363.0
572,1749.0,30.0,30416.0
573,1748.0,29.98,30470.0
574,1754.0,30.08,30523.0
575,1756.0,30.12,30575.0
576,1754.0,30.08,30628.0
577,1754.0,30.08,30682.0
578,1754.0,30.08,30735.0
579,1753.0,30.06,30788.0
580,1750.0,30.01,30841.0
581,1747.0,29.96,30895.0
582,1747.0,29.96,30948.0
583,1750.0,30.01,31001.0
584,1748.0,29.98,31054.0
585,1748.0,29.98,31108.0
586,1748.0,29.98,31161.0
587,1750.0,30.01,31214.0
588,1749.0,30.0,31267.0
589,1750.0,30.01,31321.0
590,1750.0,30.01,31374.0
591,1748.0,29.98,31427.0
592,1747.0,29.96,31480.0
593,1750.0,30.01,31534.0
594,1750.0,30.01,31587.0
595,1753.0,30.06,31639.0
596,1754.0,30.08,31692.0
597,1757.0,30.13,31746.0
598,1754.0,30.08,31799.0
599,1757.0,30.13,31852.0
600,1756.0,30.12,31905.0
601,1750.0,30.01,31959.0
602,1750.0,30.01,32012.0
603,1748.0,29.98,32065.0
604,1748.0,29.98,32118.0
605,1749.0,30.0,32172.0
606,1748.0,29.98,32225.0
607,1750.0,30.01,32278.0
608,1750.0,30.01,32331.0
609,1750.0,30.01,32385.0
610,1750.0,30.01,32438.0
611,1750.0,30.01,32491.0
612,1748.0,29.98,32544.0
613,1749.0,30.0,32598.0
614,1747.0,29.96,32651.0
615,1748.0,29.98,32704.0
616,1756.0,30.12,32756.0
617,1757.0,30.13,32809.0
618,1753.0,30.06,32863.0
619,1754.0,30.08,32916.0
620,1754.0,30.08,32969.0
621,1750.0,30.01,33022.0
622,1748.0,29.98,33076.0
623,1750.0,30.01,33129.0
624,1748.0,29.98,33182.0
625,1750.0,30.01,33235.0
626,1750.0,30.01,33289.0
627,1750.0,30.01,33342.0
628,1750.0,30.01,33395.0
629,1750.0,30.01,33448.0
630,1750.0,30.01,33502.0
631,1750.0,30.01,33555.0
632,1750.0,30.01,33608.0
633,1750.0,30.01,33661.0
634,1751.0,30.03,33715.0
635,1750.0,30.01,33768.0
636,1750.0,30.01,33821.0
637,1756.0,30.12,33873.0
638,1756.0,30.12,33927.0
639,1756.0,30.12,33980.0
640,1756.0,30.12,34033.0
641,1755.0,30.1,34086.0
642,1756.0,30.12,34140.0
643,1750.0,30.01,34193.0
644,1751.0,30.03,34246.0
645,1750.0,30.01,34299.0
646,1750.0,30.01,34353.0
647,1750.0,30.01,34406.0
648,1749.0,30.0,34459.0
649,1750.0,30.01,34512.0
650,1750.0,30.01,34566.0
651,1751.0,30.03,34619.0
652,1750.0,30.01,34672.0
653,1748.0,29.98,34725.0
654,1748.0,29.98,34779.0
655,1750.0,30.01,34832.0
656,1748.0,29.98,34885.0
657,1751.0,30.03,34938.0
658,1756.0,30.12,34991.0
659,1756.0,30.12,35044.0
660,1757.0,30.13,35097.0
661,1756.0,30.12,35150.0
662,1756.0,30.12,35204.0
663,1754.0,30.08,35257.0
664,1750.0,30.01,35310.0
665,1749.0,30.0,35363.0
666,1747.0,29.96,35417.0
667,1749.0,30.0,35470.0
668,1749.0,30.0,35523.0
669,1750.0,30.01,35576.0
670,1750.0,30.01,35630.0
671,1750.0,30.01,35683.0
672,1750.0,30.01,35736.0
673,1750.0,30.01,35789.0
674,1750.0,30.01,35843.0
675,1750.0,30.01,35896.0
676,1750.0,30.01,35949.0
677,1748.0,29.98,36002.0
678,1750.0,30.01,36056.0
679,1757.0,30.13,36108.0
680,1756.0,30.12,36161.0
681,1756.0,30.12,36214.0
682,1757.0,30.13,36268.0
683,1754.0,30.08,36321.0
684,1756.0,30.12,36374.0
685,1750.0,30.01,36427.0
686,1750.0,30.01,36481.0
687,1748.0,29.98,36534.0
688,1747.0,29.96,36587.0
689,1748.0,29.98,36640.0
690,1747.0,29.96,36694.0
691,1748.0,29.98,36747.0
692,1750.0,30.01,36800.0
693,1750.0,30.01,36853.0
694,1750.0,30.01,36907.0
695,1750.0,30.01,36960.0
696,1750.0,30.01,37013.0
697,1749.0,30.0,37066.0
698,1750.0,30.01,37120.0
699,1750.0,30.01,37173.0
700,1754.0,30.08,37226.0
701,1756.0,30.12,37278.0
702,1756.0,30.12,37331.0
703,1756.0,30.12,37385.0
704,1756.0,30.12,37438.0
705,1756.0,30.12,37491.0
706,1756.0,30.12,37544.0
707,1749.0,30.0,37598.0
708,1751.0,30.03,37651.0
709,1750.0,30.01,37704.0
710,1749.0,30.0,37757.0
711,1750.0,30.01,37811.0
712,1751.0,30.03,37864.0
713,1750.0,30.01,37917.0
714,1751.0,30.03,37970.0
715,1750.0,30.01,38024.0
716,1748.0,29.98,38077.0
717,1748.0,29.98,38130.0
718,1751.0,30.03,38183.0
719,1750.0,30.01,38237.0
720,1750.0,30.01,38290.0
721,1749.0,30.0,38343.0
722,1753.0,30.06,38396.0
723,1754.0,30.08,38449.0
724,1754.0,30.08,38502.0
725,1753.0,30.06,38555.0
726,1756.0,30.12,38608.0
727,1754.0,30.08,38662.0
728,1747.0,29.96,38715.0
729,1749.0,30.0,38768.0
730,1750.0,30.01,38821.0
731,1748.0,29.98,38875.0
732,1748.0,29.98,38928.0
733,1747.0,29.96,38981.0
734,1750.0,30.01,39034.0
735,1749.0,30.0,39088.0
736,1748.0,29.98,39141.0
737,1748.0,29.98,39194.0
738,1750.0,30.01,39247.0
739,1748.0,29.98,39301.0
740,1748.0,29.98,39354.0
741,1750.0,30.01,39407.0
742,1750.0,30.01,39460.0
743,1754.0,30.08,39513.0
744,1754.0,30.08,39566.0
745,1754.0,30.08,39619.0
746,1756.0,30.12,39672.0
747,1754.0,30.08,39726.0
748,1748.0,29.98,39779.0
749,1747.0,29.96,39832.0
750,1750.0,30.01,39885.0
751,1750.0,30.01,39939.0
752,1751.0,30.03,39992.0
753,1748.0,29.98,40045.0
754,1751.0,30.03,40098.0
755,1748.0,29.98,40152.0
756,1750.0,30.01,40205.0
757,1748.0,29.98,40258.0
758,1750.0,30.01,40311.0
759,1751.0,30.03,40365.0
760,1748.0,29.98,40418.0
761,1749.0,30.0,40471.0
762,1750.0,30.01,40524.0
763,1748.0,29.98,40578.0
764,1756.0,30.12,40630.0
765,1754.0,30.08,40683.0
766,1756.0,30.12,40736.0
767,1756.0,30.12,40790.0
768,1754.0,30.08,40843.0
769,1756.0,30.12,40896.0
770,1750.0,30.01,40949.0
771,1749.0,30.0,41003.0
772,1750.0,30.01,41056.0
773,1750.0,30.01,41109.0
774,1750.0,30.01,41162.0
775,1750.0,30.01,41216.0
776,1750.0,30.01,41269.0
777,1750.0,30.01,41322.0
778,1750.0,30.01,41375.0
779,1750.0,30.01,41428.0
780,1751.0,30.03,41482.0
781,1750.0,30.01,41535.0
782,1750.0,30.01,41588.0
783,1750.0,30.01,41641.0
784,1750.0,30.01,41695.0
785,1756.0,30.12,41748.0
786,1756.0,30.12,41800.0
787,1756.0,30.12,41853.0
788,1757.0,30.13,41907.0
789,1757.0,30.13,41960.0
790,1756.0,30.12,42013.0
791,1756.0,30.12,42066.0
792,1750.0,30.01,42120.0
793,1750.0,30.01,42173.0
794,1751.0,30.03,42226.0
795,1750.0,30.01,42279.0
796,1750.0,30.01,42333.0
797,1751.0,30.03,42386.0
798,1749.0,30.0,42439.0
799,1750.0,30.01,42492.0
800,1749.0,30.0,42546.0
801,1750.0,30.01,42599.0
802,1750.0,30.01,42652.0
803,1750.0,30.01,42705.0
804,1749.0,30.0,42759.0
805,1750.0,30.01,42812.0
806,1749.0,30.0,42865.0
807,1756.0,30.12,42917.0
808,1756.0,30.12,42971.0
809,1756.0,30.12,43024.0
810,1755.0,30.1,43077.0
811,1756.0,30.12,43130.0
812,1756.0,30.12,43184.0
813,1749.0,30.0,43237.0
814,1750.0,30.01,43290.0
815,1750.0,30.01,43343.0
816,1750.0,30.01,43397.0
817,1751.0,30.03,43450.0
818,1751.0,30.03,43503.0
819,1750.0,30.01,43556.0
820,1749.0,30.0,43610.0
821,1750.0,30.01,43663.0
822,1751.0,30.03,43716.0
823,1748.0,29.98,43769.0
824,1750.0,30.01,43823.0
825,1749.0,30.0,43876.0
826,1748.0,29.98,43929.0
827,1751.0,30.03,43982.0
828,1751.0,30.03,44036.0
829,1756.0,30.12,44088.0
830,1757.0,30.13,44141.0
831,1756.0,30.12,44194.0
832,1756.0,30.12,44248.0
833,1756.0,30.12,44301.0
834,1756.0,30.12,44354.0
835,1749.0,30.0,44407.0
836,1749.0,30.0,44461.0
837,1750.0,30.01,44514.0
838,1749.0,30.0,44567.0
839,1750.0,30.01,44620.0
840,1750.0,30.01,44674.0
841,1750.0,30.01,44727.0
842,1749.0,30.0,44780.0
843,1750.0,30.01,44833.0
844,1750.0,30.01,44887.0
845,1750.0,30.01,44940.0
846,1750.0,30.01,44993.0
847,1750.0,30.01,45046.0
848,1749.0,30.0,45100.0
849,1750.0,30.01,45153.0
850,1757.0,30.13,45205.0
851,1756.0,30.12,45258.0
852,1756.0,30.12,45312.0
853,1756.0,30.12,45365.0
854,1757.0,30.13,45418.0
855,1756.0,30.12,45471.0
856,1750.0,30.01,45524.0
857,1750.0,30.01,45578.0
858,1751.0,30.03,45631.0
859,1751.0,30.03,45684.0
860,1750.0,30.01,45737.0
861,1751.0,30.03,45791.0
862,1750.0,30.01,45844.0
863,1750.0,30.01,45897.0
864,1750.0,30.01,45950.0
865,1750.0,30.01,46004.0
866,1750.0,30.01,46057.0
867,1751.0,30.03,46110.0
868,1750.0,30.01,46163.0
869,1751.0,30.03,46217.0
870,1751.0,30.03,46270.0
871,1750.0,30.01,46323.0
872,1757.0,30.13,46375.0
873,1756.0,30.12,46429.0
874,1756.0,30.12,46482.0
875,1757.0,30.13,46535.0
876,1756.0,30.12,46588.0
877,1755.0,30.1,46642.0
878,1750.0,30.01,46695.0
879,1750.0,30.01,46748.0
880,1750.0,30.01,46801.0
